date,order_id,user_id,dma_name,state,zip_code,product_category,size,quantity,unit_price,unit_cost,discount_per_unit,line_revenue,promo_flag
2023-01-09,ORD_20230109_1712,u_1249,"Savannah, GA",GA,314721,Girls Dresses,M (8-10),2,38,15.84,20,36,1
2023-01-09,ORD_20230109_1712,u_1249,"Savannah, GA",GA,314313,Girls Bottoms,S (6-7),1,24,11.36,20,4,1
2023-01-09,ORD_20230109_2603,u_1004,"Augusta, GA",GA,308507,Girls Tops,S (6-7),1,19,10.36,10,9,1
2023-01-09,ORD_20230109_2603,u_1004,"Augusta, GA",GA,309972,Girls Tops,M (8-10),1,27,10.73,20,7,1
2023-01-09,ORD_20230109_2846,u_135,"Savannah, GA",GA,314305,Girls Dresses,XS (4-5),1,37,13.45,0,37,0
2023-01-09,ORD_20230109_2846,u_135,"Savannah, GA",GA,314062,Girls Bottoms,S (6-7),1,23,12.35,0,23,0
2023-01-09,ORD_20230109_3689,u_522,"Savannah, GA",GA,314078,Girls Bottoms,S (6-7),1,24,10.65,0,24,0
2023-01-09,ORD_20230109_3998,u_113,"Macon, GA",GA,310813,Girls Tops,S (6-7),2,24,10.13,15,18,1
2023-01-09,ORD_20230109_3998,u_113,"Macon, GA",GA,310702,Girls Bottoms,L (12-14),2,23,11.82,15,16,1
2023-01-09,ORD_20230109_4101,u_364,"Columbus, GA",GA,319311,Girls Bottoms,XS (4-5),1,27,11.91,0,27,0
2023-01-09,ORD_20230109_4821,u_394,"Atlanta, GA",GA,302357,Girls Bottoms,S (6-7),1,29,15.79,20,9,1
2023-01-09,ORD_20230109_4995,u_415,"Atlanta, GA",GA,302856,Girls Tops,M (8-10),1,20,7.54,20,0,1
2023-01-09,ORD_20230109_5003,u_1247,"Macon, GA",GA,310147,Girls Bottoms,S (6-7),1,24,11.72,15,9,1
2023-01-09,ORD_20230109_6043,u_146,"Columbus, GA",GA,319394,Girls Tops,XS (4-5),1,26,10.63,20,6,1
2023-01-09,ORD_20230109_7067,u_176,"Macon, GA",GA,310360,Girls Tops,S (6-7),3,25,12.32,20,15,1
2023-01-09,ORD_20230109_7067,u_176,"Macon, GA",GA,310561,Girls Dresses,S (6-7),1,32,12.72,0,32,0
2023-01-09,ORD_20230109_7067,u_176,"Macon, GA",GA,310744,Girls Dresses,M (8-10),1,34,12.14,10,24,1
2023-01-09,ORD_20230109_7576,u_982,"Macon, GA",GA,310674,Girls Tops,XS (4-5),2,23,8.69,20,6,1
2023-01-09,ORD_20230109_7720,u_467,"Columbus, GA",GA,319553,Girls Dresses,M (8-10),1,31,16.87,0,31,0
2023-01-09,ORD_20230109_8441,u_1095,"Atlanta, GA",GA,302803,Girls Dresses,XS (4-5),1,31,14.07,10,21,1
2023-01-09,ORD_20230109_9216,u_1244,"Columbus, GA",GA,318193,Girls Dresses,XS (4-5),1,33,15.07,10,23,1
2023-01-09,ORD_20230109_9699,u_420,"Augusta, GA",GA,308917,Girls Tops,S (6-7),1,24,8.55,10,14,1
2023-01-10,ORD_20230110_2908,u_389,"Columbus, GA",GA,318057,Girls Dresses,XS (4-5),2,35,13.24,0,70,0
2023-01-10,ORD_20230110_2908,u_389,"Columbus, GA",GA,319912,Girls Bottoms,M (8-10),1,29,13.43,0,29,0
2023-01-10,ORD_20230110_3261,u_999,"Atlanta, GA",GA,302617,Girls Bottoms,L (12-14),1,24,13.07,20,4,1
2023-01-10,ORD_20230110_3261,u_999,"Atlanta, GA",GA,300881,Girls Dresses,M (8-10),1,38,20.68,0,38,0
2023-01-10,ORD_20230110_3303,u_98,"Columbus, GA",GA,319880,Girls Tops,M (8-10),2,25,9.91,0,50,0
2023-01-10,ORD_20230110_3303,u_98,"Columbus, GA",GA,318503,Girls Tops,L (12-14),3,25,12.09,10,45,1
2023-01-10,ORD_20230110_3419,u_1123,"Macon, GA",GA,310897,Girls Bottoms,S (6-7),2,30,13.54,20,20,1
2023-01-10,ORD_20230110_3435,u_1350,"Atlanta, GA",GA,300903,Girls Bottoms,S (6-7),1,27,10.39,15,12,1
2023-01-10,ORD_20230110_3740,u_1384,"Macon, GA",GA,310378,Girls Bottoms,XS (4-5),1,29,10.77,0,29,0
2023-01-10,ORD_20230110_3740,u_1384,"Macon, GA",GA,310651,Girls Dresses,L (12-14),1,34,12.47,10,24,1
2023-01-10,ORD_20230110_4958,u_821,"Savannah, GA",GA,313321,Girls Dresses,S (6-7),1,32,15.21,20,12,1
2023-01-10,ORD_20230110_7512,u_1496,"Savannah, GA",GA,314831,Girls Dresses,S (6-7),1,31,15.68,15,16,1
2023-01-10,ORD_20230110_7521,u_84,"Columbus, GA",GA,318656,Girls Bottoms,S (6-7),1,24,11.7,10,14,1
2023-01-10,ORD_20230110_7601,u_978,"Macon, GA",GA,310470,Girls Bottoms,L (12-14),1,25,11.2,15,10,1
2023-01-10,ORD_20230110_7836,u_803,"Augusta, GA",GA,308299,Girls Tops,S (6-7),1,19,10.37,0,19,0
2023-01-10,ORD_20230110_7978,u_483,"Atlanta, GA",GA,302731,Girls Bottoms,S (6-7),1,26,9.75,10,16,1
2023-01-10,ORD_20230110_8030,u_965,"Savannah, GA",GA,313503,Girls Bottoms,M (8-10),1,29,15.91,0,29,0
2023-01-10,ORD_20230110_8053,u_166,"Atlanta, GA",GA,302878,Girls Bottoms,XS (4-5),1,30,15.09,0,30,0
2023-01-10,ORD_20230110_8092,u_8,"Atlanta, GA",GA,300973,Girls Tops,XS (4-5),3,19,6.76,0,57,0
2023-01-10,ORD_20230110_8092,u_8,"Atlanta, GA",GA,301000,Girls Tops,S (6-7),1,20,9.94,10,10,1
2023-01-10,ORD_20230110_8092,u_8,"Atlanta, GA",GA,301880,Girls Bottoms,S (6-7),3,24,10.12,10,42,1
2023-01-10,ORD_20230110_8681,u_1155,"Atlanta, GA",GA,300348,Girls Bottoms,XS (4-5),3,24,12.12,0,72,0
2023-01-10,ORD_20230110_8681,u_1155,"Atlanta, GA",GA,301974,Girls Tops,L (12-14),1,26,13.75,0,26,0
2023-01-10,ORD_20230110_9443,u_162,"Atlanta, GA",GA,301489,Girls Dresses,S (6-7),1,35,18.0,0,35,0
2023-01-10,ORD_20230110_9443,u_162,"Atlanta, GA",GA,300951,Girls Bottoms,XS (4-5),3,28,12.71,10,54,1
2023-01-10,ORD_20230110_9718,u_903,"Atlanta, GA",GA,302250,Girls Bottoms,M (8-10),2,27,11.12,15,24,1
2023-01-11,ORD_20230111_1348,u_1009,"Columbus, GA",GA,319433,Girls Dresses,S (6-7),3,34,18.66,20,42,1
2023-01-11,ORD_20230111_1783,u_971,"Savannah, GA",GA,314147,Girls Bottoms,S (6-7),1,23,10.95,20,3,1
2023-01-11,ORD_20230111_1916,u_742,"Macon, GA",GA,310126,Girls Bottoms,M (8-10),1,24,10.97,0,24,0
2023-01-11,ORD_20230111_2046,u_114,"Augusta, GA",GA,309359,Girls Tops,S (6-7),1,26,9.26,15,11,1
2023-01-11,ORD_20230111_2046,u_114,"Augusta, GA",GA,308702,Girls Tops,S (6-7),1,23,10.54,0,23,0
2023-01-11,ORD_20230111_2892,u_885,"Savannah, GA",GA,314524,Girls Bottoms,S (6-7),2,25,10.48,20,10,1
2023-01-11,ORD_20230111_3247,u_893,"Augusta, GA",GA,308153,Girls Bottoms,S (6-7),3,26,11.58,0,78,0
2023-01-11,ORD_20230111_3496,u_829,"Macon, GA",GA,310772,Girls Dresses,XS (4-5),1,38,15.14,20,18,1
2023-01-11,ORD_20230111_3750,u_1002,"Atlanta, GA",GA,301061,Girls Dresses,S (6-7),1,38,20.59,20,18,1
2023-01-11,ORD_20230111_3837,u_481,"Columbus, GA",GA,319066,Girls Tops,S (6-7),3,20,9.61,0,60,0
2023-01-11,ORD_20230111_4555,u_1388,"Macon, GA",GA,310554,Girls Bottoms,S (6-7),1,26,12.59,0,26,0
2023-01-11,ORD_20230111_5680,u_312,"Atlanta, GA",GA,302423,Girls Dresses,S (6-7),3,32,16.65,0,96,0
2023-01-11,ORD_20230111_5680,u_312,"Atlanta, GA",GA,301235,Girls Dresses,M (8-10),3,35,14.37,0,105,0
2023-01-11,ORD_20230111_5939,u_280,"Augusta, GA",GA,308015,Girls Tops,S (6-7),2,26,12.39,0,52,0
2023-01-11,ORD_20230111_6545,u_933,"Atlanta, GA",GA,300290,Girls Dresses,XS (4-5),1,36,18.68,10,26,1
2023-01-11,ORD_20230111_6545,u_933,"Atlanta, GA",GA,301451,Girls Bottoms,M (8-10),3,23,8.2,0,69,0
2023-01-11,ORD_20230111_6680,u_417,"Savannah, GA",GA,313209,Girls Bottoms,S (6-7),2,23,9.83,10,26,1
2023-01-11,ORD_20230111_7843,u_198,"Savannah, GA",GA,313307,Girls Bottoms,L (12-14),1,29,15.52,20,9,1
2023-01-11,ORD_20230111_7901,u_430,"Savannah, GA",GA,314762,Girls Tops,S (6-7),1,20,9.15,20,0,1
2023-01-11,ORD_20230111_7901,u_430,"Savannah, GA",GA,314912,Girls Tops,L (12-14),1,20,8.73,20,0,1
2023-01-11,ORD_20230111_8576,u_264,"Macon, GA",GA,310392,Girls Dresses,L (12-14),1,32,17.32,10,22,1
2023-01-11,ORD_20230111_9671,u_1348,"Macon, GA",GA,310854,Girls Bottoms,L (12-14),1,31,16.81,0,31,0
2023-01-12,ORD_20230112_1929,u_766,"Columbus, GA",GA,319808,Girls Bottoms,S (6-7),1,24,11.66,0,24,0
2023-01-12,ORD_20230112_2277,u_743,"Columbus, GA",GA,318838,Girls Tops,S (6-7),1,24,10.51,0,24,0
2023-01-12,ORD_20230112_2729,u_473,"Columbus, GA",GA,318900,Girls Tops,S (6-7),2,24,9.25,15,18,1
2023-01-12,ORD_20230112_2729,u_473,"Columbus, GA",GA,318007,Girls Tops,L (12-14),1,21,9.57,0,21,0
2023-01-12,ORD_20230112_2873,u_1299,"Augusta, GA",GA,308102,Girls Tops,L (12-14),3,25,12.34,20,15,1
2023-01-12,ORD_20230112_3699,u_1045,"Macon, GA",GA,310394,Girls Tops,S (6-7),1,22,10.66,20,2,1
2023-01-12,ORD_20230112_4440,u_507,"Columbus, GA",GA,319634,Girls Dresses,L (12-14),2,32,11.59,0,64,0
2023-01-12,ORD_20230112_4440,u_507,"Columbus, GA",GA,318466,Girls Bottoms,L (12-14),2,28,14.81,0,56,0
2023-01-12,ORD_20230112_5555,u_945,"Augusta, GA",GA,309497,Girls Dresses,L (12-14),3,35,15.44,20,45,1
2023-01-12,ORD_20230112_5658,u_906,"Macon, GA",GA,310171,Girls Dresses,XS (4-5),1,35,18.22,10,25,1
2023-01-12,ORD_20230112_5658,u_906,"Macon, GA",GA,310388,Girls Bottoms,S (6-7),1,28,12.53,0,28,0
2023-01-12,ORD_20230112_5658,u_906,"Macon, GA",GA,310141,Girls Dresses,M (8-10),1,36,18.28,20,16,1
2023-01-12,ORD_20230112_6077,u_314,"Columbus, GA",GA,318018,Girls Dresses,S (6-7),1,32,11.25,0,32,0
2023-01-12,ORD_20230112_6077,u_314,"Columbus, GA",GA,319672,Girls Bottoms,XS (4-5),1,29,12.1,10,19,1
2023-01-12,ORD_20230112_7241,u_709,"Columbus, GA",GA,318834,Girls Bottoms,S (6-7),2,23,9.32,0,46,0
2023-01-12,ORD_20230112_7624,u_827,"Savannah, GA",GA,313621,Girls Tops,L (12-14),1,25,12.66,10,15,1
2023-01-12,ORD_20230112_7652,u_420,"Savannah, GA",GA,314175,Girls Dresses,M (8-10),1,37,16.57,0,37,0
2023-01-12,ORD_20230112_7796,u_484,"Augusta, GA",GA,309400,Girls Dresses,L (12-14),1,31,14.28,10,21,1
2023-01-12,ORD_20230112_8245,u_1397,"Columbus, GA",GA,318584,Girls Dresses,S (6-7),3,32,13.77,15,51,1
2023-01-12,ORD_20230112_8245,u_1397,"Columbus, GA",GA,318609,Girls Tops,XS (4-5),1,22,11.31,10,12,1
2023-01-12,ORD_20230112_8392,u_293,"Savannah, GA",GA,313616,Girls Tops,L (12-14),2,21,8.48,20,2,1
2023-01-12,ORD_20230112_8449,u_538,"Atlanta, GA",GA,301643,Girls Tops,M (8-10),1,27,10.94,15,12,1
2023-01-12,ORD_20230112_8449,u_538,"Atlanta, GA",GA,302962,Girls Tops,M (8-10),1,27,11.35,0,27,0
2023-01-12,ORD_20230112_8533,u_801,"Macon, GA",GA,310558,Girls Bottoms,M (8-10),1,27,11.19,0,27,0
2023-01-12,ORD_20230112_8533,u_801,"Macon, GA",GA,310543,Girls Tops,M (8-10),2,22,9.61,20,4,1
2023-01-12,ORD_20230112_8932,u_202,"Columbus, GA",GA,319029,Girls Bottoms,M (8-10),1,23,11.97,20,3,1
2023-01-13,ORD_20230113_1204,u_1404,"Savannah, GA",GA,313204,Girls Dresses,M (8-10),3,34,14.85,20,42,1
2023-01-13,ORD_20230113_1204,u_1404,"Savannah, GA",GA,313578,Girls Tops,XS (4-5),1,23,8.64,10,13,1
2023-01-13,ORD_20230113_1759,u_1301,"Macon, GA",GA,310962,Girls Dresses,S (6-7),1,32,17.18,0,32,0
2023-01-13,ORD_20230113_1759,u_1301,"Macon, GA",GA,310810,Girls Tops,XS (4-5),1,21,10.87,0,21,0
2023-01-13,ORD_20230113_1909,u_1448,"Augusta, GA",GA,308363,Girls Dresses,M (8-10),2,34,13.32,15,38,1
2023-01-13,ORD_20230113_1949,u_292,"Macon, GA",GA,310716,Girls Bottoms,XS (4-5),2,24,9.06,20,8,1
2023-01-13,ORD_20230113_2187,u_376,"Atlanta, GA",GA,302590,Girls Dresses,S (6-7),2,31,16.34,15,32,1
2023-01-13,ORD_20230113_2187,u_376,"Atlanta, GA",GA,300031,Girls Tops,M (8-10),1,20,9.26,20,0,1
2023-01-13,ORD_20230113_3032,u_1195,"Augusta, GA",GA,309978,Girls Tops,S (6-7),2,25,10.3,15,20,1
2023-01-13,ORD_20230113_3514,u_455,"Macon, GA",GA,310299,Girls Bottoms,XS (4-5),1,25,13.09,20,5,1
2023-01-13,ORD_20230113_3514,u_455,"Macon, GA",GA,310389,Girls Bottoms,S (6-7),3,23,11.75,0,69,0
2023-01-13,ORD_20230113_3519,u_1328,"Augusta, GA",GA,308483,Girls Dresses,S (6-7),1,32,15.92,0,32,0
2023-01-13,ORD_20230113_4121,u_1422,"Augusta, GA",GA,308529,Girls Dresses,M (8-10),2,35,16.43,15,40,1
2023-01-13,ORD_20230113_4165,u_1217,"Macon, GA",GA,310029,Girls Tops,S (6-7),1,21,10.41,10,11,1
2023-01-13,ORD_20230113_4165,u_1217,"Macon, GA",GA,310801,Girls Dresses,M (8-10),1,34,14.15,15,19,1
2023-01-13,ORD_20230113_5465,u_1288,"Atlanta, GA",GA,300311,Girls Dresses,M (8-10),1,36,17.51,10,26,1
2023-01-13,ORD_20230113_5465,u_1288,"Atlanta, GA",GA,300451,Girls Dresses,M (8-10),1,37,16.87,20,17,1
2023-01-13,ORD_20230113_6191,u_552,"Columbus, GA",GA,319112,Girls Bottoms,S (6-7),2,25,13.25,0,50,0
2023-01-13,ORD_20230113_6326,u_284,"Atlanta, GA",GA,301167,Girls Tops,M (8-10),3,27,10.79,10,51,1
2023-01-13,ORD_20230113_7790,u_997,"Atlanta, GA",GA,302764,Girls Bottoms,M (8-10),1,28,10.6,0,28,0
2023-01-13,ORD_20230113_8521,u_1039,"Augusta, GA",GA,309111,Girls Dresses,XS (4-5),3,39,18.38,0,117,0
2023-01-13,ORD_20230113_8980,u_1215,"Savannah, GA",GA,314964,Girls Tops,XS (4-5),1,23,9.85,0,23,0
2023-01-13,ORD_20230113_9173,u_1010,"Augusta, GA",GA,308627,Girls Tops,M (8-10),1,27,9.58,0,27,0
2023-01-13,ORD_20230113_9173,u_1010,"Augusta, GA",GA,308598,Girls Bottoms,M (8-10),1,24,10.14,10,14,1
2023-01-13,ORD_20230113_9663,u_989,"Augusta, GA",GA,309811,Girls Dresses,L (12-14),1,33,11.87,0,33,0
2023-01-14,ORD_20230114_1419,u_517,"Savannah, GA",GA,313982,Girls Dresses,L (12-14),1,33,16.75,0,33,0
2023-01-14,ORD_20230114_1419,u_517,"Savannah, GA",GA,314925,Girls Dresses,XS (4-5),3,33,15.01,10,69,1
2023-01-14,ORD_20230114_1432,u_224,"Augusta, GA",GA,309523,Girls Bottoms,XS (4-5),1,29,10.43,20,9,1
2023-01-14,ORD_20230114_1670,u_515,"Augusta, GA",GA,308953,Girls Tops,S (6-7),1,22,9.11,10,12,1
2023-01-14,ORD_20230114_1670,u_515,"Augusta, GA",GA,308812,Girls Dresses,S (6-7),1,38,16.08,0,38,0
2023-01-14,ORD_20230114_1935,u_508,"Augusta, GA",GA,308969,Girls Bottoms,XS (4-5),1,23,12.45,0,23,0
2023-01-14,ORD_20230114_1952,u_528,"Atlanta, GA",GA,301344,Girls Dresses,S (6-7),1,36,15.06,0,36,0
2023-01-14,ORD_20230114_2193,u_1324,"Savannah, GA",GA,314409,Girls Dresses,M (8-10),1,35,18.66,0,35,0
2023-01-14,ORD_20230114_2436,u_890,"Atlanta, GA",GA,300802,Girls Bottoms,L (12-14),3,28,13.66,15,39,1
2023-01-14,ORD_20230114_2801,u_867,"Savannah, GA",GA,314275,Girls Tops,L (12-14),2,26,12.42,0,52,0
2023-01-14,ORD_20230114_3265,u_455,"Columbus, GA",GA,319057,Girls Dresses,XS (4-5),1,33,17.93,15,18,1
2023-01-14,ORD_20230114_3265,u_455,"Columbus, GA",GA,318643,Girls Bottoms,M (8-10),2,23,9.69,0,46,0
2023-01-14,ORD_20230114_3324,u_1148,"Augusta, GA",GA,309193,Girls Bottoms,M (8-10),1,31,11.31,10,21,1
2023-01-14,ORD_20230114_3366,u_769,"Savannah, GA",GA,314300,Girls Dresses,L (12-14),1,37,16.08,0,37,0
2023-01-14,ORD_20230114_3439,u_692,"Augusta, GA",GA,309108,Girls Tops,XS (4-5),3,24,8.95,0,72,0
2023-01-14,ORD_20230114_4443,u_538,"Augusta, GA",GA,309080,Girls Bottoms,L (12-14),1,24,8.86,15,9,1
2023-01-14,ORD_20230114_4443,u_538,"Augusta, GA",GA,308142,Girls Dresses,M (8-10),2,31,12.2,0,62,0
2023-01-14,ORD_20230114_5547,u_1247,"Atlanta, GA",GA,302079,Girls Tops,S (6-7),2,24,10.04,0,48,0
2023-01-14,ORD_20230114_5755,u_418,"Augusta, GA",GA,309059,Girls Bottoms,XS (4-5),1,26,12.91,0,26,0
2023-01-14,ORD_20230114_6064,u_1145,"Savannah, GA",GA,313462,Girls Bottoms,S (6-7),1,24,12.04,0,24,0
2023-01-14,ORD_20230114_6064,u_1145,"Savannah, GA",GA,313210,Girls Dresses,S (6-7),3,37,13.22,20,51,1
2023-01-14,ORD_20230114_6064,u_1145,"Savannah, GA",GA,314288,Girls Dresses,XS (4-5),1,31,15.26,0,31,0
2023-01-14,ORD_20230114_6656,u_190,"Macon, GA",GA,310840,Girls Bottoms,M (8-10),1,23,11.74,0,23,0
2023-01-14,ORD_20230114_6954,u_1037,"Savannah, GA",GA,314572,Girls Dresses,L (12-14),1,39,20.26,15,24,1
2023-01-14,ORD_20230114_9226,u_91,"Macon, GA",GA,310877,Girls Tops,S (6-7),2,20,10.45,0,40,0
2023-01-14,ORD_20230114_9561,u_272,"Atlanta, GA",GA,300175,Girls Tops,S (6-7),1,24,12.1,10,14,1
2023-01-14,ORD_20230114_9959,u_1435,"Savannah, GA",GA,313368,Girls Dresses,XS (4-5),2,39,16.23,10,58,1
2023-01-15,ORD_20230115_1492,u_857,"Savannah, GA",GA,314055,Girls Tops,S (6-7),2,20,8.62,20,0,1
2023-01-15,ORD_20230115_1704,u_602,"Atlanta, GA",GA,302347,Girls Tops,L (12-14),1,24,8.55,0,24,0
2023-01-15,ORD_20230115_1704,u_602,"Atlanta, GA",GA,301818,Girls Bottoms,XS (4-5),2,26,12.37,20,12,1
2023-01-15,ORD_20230115_1964,u_1163,"Savannah, GA",GA,314167,Girls Bottoms,S (6-7),1,24,10.49,0,24,0
2023-01-15,ORD_20230115_1964,u_1163,"Savannah, GA",GA,314844,Girls Dresses,S (6-7),1,36,14.94,15,21,1
2023-01-15,ORD_20230115_3154,u_685,"Savannah, GA",GA,314236,Girls Tops,S (6-7),1,26,14.29,20,6,1
2023-01-15,ORD_20230115_3166,u_291,"Atlanta, GA",GA,301998,Girls Bottoms,S (6-7),1,27,11.34,10,17,1
2023-01-15,ORD_20230115_3166,u_291,"Atlanta, GA",GA,301576,Girls Tops,M (8-10),2,20,8.76,0,40,0
2023-01-15,ORD_20230115_4385,u_523,"Macon, GA",GA,310162,Girls Bottoms,L (12-14),1,25,12.04,0,25,0
2023-01-15,ORD_20230115_5128,u_299,"Atlanta, GA",GA,302086,Girls Dresses,M (8-10),1,37,19.57,10,27,1
2023-01-15,ORD_20230115_5172,u_823,"Savannah, GA",GA,314570,Girls Bottoms,M (8-10),1,23,8.41,15,8,1
2023-01-15,ORD_20230115_5172,u_823,"Savannah, GA",GA,313378,Girls Tops,L (12-14),1,24,10.81,20,4,1
2023-01-15,ORD_20230115_5866,u_147,"Macon, GA",GA,310361,Girls Bottoms,S (6-7),1,31,15.66,20,11,1
2023-01-15,ORD_20230115_6100,u_16,"Macon, GA",GA,310344,Girls Tops,L (12-14),1,20,8.28,10,10,1
2023-01-15,ORD_20230115_6100,u_16,"Macon, GA",GA,310018,Girls Tops,M (8-10),1,25,10.9,20,5,1
2023-01-15,ORD_20230115_6308,u_1187,"Columbus, GA",GA,319578,Girls Bottoms,XS (4-5),1,26,10.61,20,6,1
2023-01-15,ORD_20230115_6514,u_771,"Macon, GA",GA,310355,Girls Tops,M (8-10),1,20,8.57,0,20,0
2023-01-15,ORD_20230115_6514,u_771,"Macon, GA",GA,310499,Girls Bottoms,M (8-10),2,30,12.09,20,20,1
2023-01-15,ORD_20230115_6514,u_771,"Macon, GA",GA,310135,Girls Dresses,XS (4-5),1,35,18.96,15,20,1
2023-01-15,ORD_20230115_6644,u_467,"Columbus, GA",GA,319265,Girls Dresses,L (12-14),2,37,17.28,0,74,0
2023-01-15,ORD_20230115_6784,u_1082,"Macon, GA",GA,310819,Girls Tops,M (8-10),1,22,8.15,0,22,0
2023-01-15,ORD_20230115_6851,u_1029,"Macon, GA",GA,310659,Girls Tops,XS (4-5),1,26,10.68,10,16,1
2023-01-15,ORD_20230115_6851,u_1029,"Macon, GA",GA,310009,Girls Bottoms,L (12-14),1,30,12.28,0,30,0
2023-01-15,ORD_20230115_7000,u_337,"Savannah, GA",GA,314637,Girls Tops,M (8-10),1,25,11.64,10,15,1
2023-01-15,ORD_20230115_7047,u_438,"Macon, GA",GA,310627,Girls Dresses,XS (4-5),1,35,14.17,0,35,0
2023-01-15,ORD_20230115_7181,u_1287,"Augusta, GA",GA,309630,Girls Bottoms,S (6-7),1,31,13.83,0,31,0
2023-01-15,ORD_20230115_7181,u_1287,"Augusta, GA",GA,309441,Girls Tops,S (6-7),1,27,11.62,0,27,0
2023-01-15,ORD_20230115_8246,u_547,"Columbus, GA",GA,319493,Girls Tops,S (6-7),1,19,8.1,10,9,1
2023-01-15,ORD_20230115_8718,u_1345,"Macon, GA",GA,310243,Girls Dresses,L (12-14),1,35,14.59,15,20,1
2023-01-15,ORD_20230115_9233,u_744,"Augusta, GA",GA,309212,Girls Tops,XS (4-5),1,26,9.43,20,6,1
2023-01-16,ORD_20230116_1463,u_632,"Augusta, GA",GA,309053,Girls Tops,S (6-7),1,25,11.28,0,25,0
2023-01-16,ORD_20230116_1463,u_632,"Augusta, GA",GA,308916,Girls Dresses,M (8-10),2,31,13.37,0,62,0
2023-01-16,ORD_20230116_3257,u_145,"Augusta, GA",GA,309171,Girls Bottoms,S (6-7),1,28,11.16,0,28,0
2023-01-16,ORD_20230116_3257,u_145,"Augusta, GA",GA,309040,Girls Dresses,XS (4-5),1,39,14.89,15,24,1
2023-01-16,ORD_20230116_3278,u_26,"Macon, GA",GA,310189,Girls Tops,XS (4-5),1,19,6.73,10,9,1
2023-01-16,ORD_20230116_3501,u_508,"Macon, GA",GA,310514,Girls Bottoms,S (6-7),3,31,12.85,15,48,1
2023-01-16,ORD_20230116_3648,u_569,"Savannah, GA",GA,314772,Girls Dresses,M (8-10),2,38,20.55,15,46,1
2023-01-16,ORD_20230116_3795,u_864,"Columbus, GA",GA,319725,Girls Tops,S (6-7),1,21,10.71,10,11,1
2023-01-16,ORD_20230116_3795,u_864,"Columbus, GA",GA,318935,Girls Tops,M (8-10),1,27,11.49,10,17,1
2023-01-16,ORD_20230116_3876,u_86,"Atlanta, GA",GA,302283,Girls Tops,M (8-10),1,26,11.08,0,26,0
2023-01-16,ORD_20230116_4247,u_636,"Columbus, GA",GA,319207,Girls Tops,XS (4-5),1,23,12.28,0,23,0
2023-01-16,ORD_20230116_4464,u_393,"Augusta, GA",GA,308317,Girls Dresses,M (8-10),1,34,13.37,0,34,0
2023-01-16,ORD_20230116_4464,u_393,"Augusta, GA",GA,308512,Girls Tops,L (12-14),1,23,10.75,0,23,0
2023-01-16,ORD_20230116_6096,u_1315,"Atlanta, GA",GA,300023,Girls Tops,L (12-14),2,23,8.99,0,46,0
2023-01-16,ORD_20230116_6119,u_1339,"Savannah, GA",GA,314533,Girls Tops,M (8-10),2,25,11.3,20,10,1
2023-01-16,ORD_20230116_6677,u_666,"Augusta, GA",GA,309757,Girls Bottoms,XS (4-5),1,27,13.25,0,27,0
2023-01-16,ORD_20230116_6833,u_1372,"Savannah, GA",GA,313890,Girls Bottoms,S (6-7),1,24,10.07,0,24,0
2023-01-16,ORD_20230116_6833,u_1372,"Savannah, GA",GA,313998,Girls Dresses,S (6-7),2,39,18.97,0,78,0
2023-01-16,ORD_20230116_7243,u_923,"Columbus, GA",GA,319234,Girls Dresses,S (6-7),1,31,13.7,0,31,0
2023-01-16,ORD_20230116_8229,u_1368,"Savannah, GA",GA,314370,Girls Bottoms,M (8-10),1,29,12.13,10,19,1
2023-01-16,ORD_20230116_8229,u_1368,"Savannah, GA",GA,313540,Girls Dresses,M (8-10),3,33,13.66,15,54,1
2023-01-16,ORD_20230116_8616,u_687,"Augusta, GA",GA,309016,Girls Bottoms,M (8-10),1,27,13.07,0,27,0
2023-01-16,ORD_20230116_8820,u_1317,"Atlanta, GA",GA,300231,Girls Tops,L (12-14),1,21,9.83,0,21,0
2023-01-16,ORD_20230116_8820,u_1317,"Atlanta, GA",GA,302121,Girls Tops,L (12-14),1,20,9.81,20,0,1
2023-01-16,ORD_20230116_9863,u_780,"Macon, GA",GA,310776,Girls Bottoms,M (8-10),2,26,10.23,0,52,0
2023-01-17,ORD_20230117_1690,u_1273,"Macon, GA",GA,310533,Girls Dresses,L (12-14),3,31,16.23,20,33,1
2023-01-17,ORD_20230117_1818,u_1146,"Macon, GA",GA,310456,Girls Tops,XS (4-5),2,21,8.8,0,42,0
2023-01-17,ORD_20230117_2104,u_217,"Macon, GA",GA,310166,Girls Tops,L (12-14),1,24,9.45,0,24,0
2023-01-17,ORD_20230117_2265,u_1381,"Augusta, GA",GA,308839,Girls Tops,XS (4-5),1,20,10.23,0,20,0
2023-01-17,ORD_20230117_2265,u_1381,"Augusta, GA",GA,309187,Girls Tops,XS (4-5),1,22,8.55,20,2,1
2023-01-17,ORD_20230117_2265,u_1381,"Augusta, GA",GA,308142,Girls Tops,M (8-10),2,25,9.17,15,20,1
2023-01-17,ORD_20230117_4139,u_328,"Augusta, GA",GA,309322,Girls Dresses,L (12-14),1,38,20.01,0,38,0
2023-01-17,ORD_20230117_4777,u_1394,"Augusta, GA",GA,308421,Girls Bottoms,XS (4-5),1,30,12.9,15,15,1
2023-01-17,ORD_20230117_4777,u_1394,"Augusta, GA",GA,308929,Girls Tops,S (6-7),1,23,12.56,20,3,1
