date,dma_name,state,product_category,size,promo_flag,orders,line_items,total_quantity,gross_revenue,total_discount,total_cost,avg_unit_price
2023-01-12,"Columbus, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,3,20,11.97,23.0
2023-01-12,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,2,2,3,70,0,30.3,23.5
2023-01-12,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,19,10,12.1,29.0
2023-01-12,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,2,64,0,23.18,32.0
2023-01-12,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,1,32,0,11.25,32.0
2023-01-12,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,3,51,45,41.31,32.0
2023-01-12,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,1,21,0,9.57,21.0
2023-01-12,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,1,24,0,10.51,24.0
2023-01-12,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,2,18,30,18.5,24.0
2023-01-12,"Columbus, GA",GA,Girls Tops,XS (4-5),1,1,1,1,12,10,11.31,22.0
2023-01-12,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,27,0,11.19,27.0
2023-01-12,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,28,0,12.53,28.0
2023-01-12,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,16,20,18.28,36.0
2023-01-12,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,25,10,18.22,35.0
2023-01-12,"Macon, GA",GA,Girls Tops,M (8-10),1,1,1,2,4,40,19.22,22.0
2023-01-12,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,2,20,10.66,22.0
2023-01-12,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,37,0,16.57,37.0
2023-01-12,"Savannah, GA",GA,Girls Tops,L (12-14),1,2,2,3,17,50,29.62,23.0
2023-01-13,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,28,0,10.6,28.0
2023-01-13,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,2,2,43,30,34.38,36.5
2023-01-13,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,2,32,30,32.68,31.0
2023-01-13,"Atlanta, GA",GA,Girls Tops,M (8-10),1,2,2,4,51,50,41.629999999999995,23.5
2023-01-13,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,14,10,10.14,24.0
2023-01-13,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,33,0,11.87,33.0
2023-01-13,"Augusta, GA",GA,Girls Dresses,M (8-10),1,2,2,4,78,60,59.5,34.5
2023-01-13,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,32,0,15.92,32.0
2023-01-13,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,3,117,0,55.14,39.0
2023-01-13,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,1,27,0,9.58,27.0
2023-01-13,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,2,20,30,20.6,25.0
2023-01-13,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,50,0,26.5,25.0
2023-01-13,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,3,69,0,35.25,23.0
2023-01-13,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,2,2,3,13,60,31.21,24.5
2023-01-13,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,19,15,14.15,34.0
2023-01-13,"Macon, GA",GA,Girls Dresses,S (6-7),0,1,1,1,32,0,17.18,32.0
2023-01-13,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,11,10,10.41,21.0
2023-01-13,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,1,21,0,10.87,21.0
2023-01-13,"Savannah, GA",GA,Girls Dresses,M (8-10),1,1,1,3,42,60,44.55,34.0
2023-01-13,"Savannah, GA",GA,Girls Tops,XS (4-5),0,1,1,1,23,0,9.85,23.0
2023-01-13,"Savannah, GA",GA,Girls Tops,XS (4-5),1,1,1,1,13,10,8.64,23.0
2023-01-14,"Atlanta, GA",GA,Girls Bottoms,L (12-14),1,1,1,3,39,45,40.980000000000004,28.0
2023-01-14,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,36,0,15.06,36.0
2023-01-14,"Atlanta, GA",GA,Girls Tops,S (6-7),0,1,1,2,48,0,20.08,24.0
2023-01-14,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,14,10,12.1,24.0
2023-01-14,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,9,15,8.86,24.0
2023-01-14,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,21,10,11.31,31.0
2023-01-14,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,2,2,2,49,0,25.36,24.5
2023-01-14,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,9,20,10.43,29.0
2023-01-14,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,2,62,0,24.4,31.0
2023-01-14,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,38,0,16.08,38.0
2023-01-14,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,12,10,9.11,22.0
2023-01-14,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,3,72,0,26.849999999999998,24.0
2023-01-14,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,46,0,19.38,23.0
2023-01-14,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,18,15,17.93,33.0
2023-01-14,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,23,0,11.74,23.0
2023-01-14,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,2,40,0,20.9,20.0
2023-01-14,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,24,0,12.04,24.0
2023-01-14,"Savannah, GA",GA,Girls Dresses,L (12-14),0,2,2,2,70,0,32.83,35.0
2023-01-14,"Savannah, GA",GA,Girls Dresses,L (12-14),1,1,1,1,24,15,20.26,39.0
2023-01-14,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,35,0,18.66,35.0
2023-01-14,"Savannah, GA",GA,Girls Dresses,S (6-7),1,1,1,3,51,60,39.660000000000004,37.0
2023-01-14,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,31,0,15.26,31.0
2023-01-14,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,2,2,5,127,50,77.49000000000001,36.0
2023-01-14,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,2,52,0,24.84,26.0
2023-01-15,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,17,10,11.34,27.0
2023-01-15,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,2,12,40,24.74,26.0
2023-01-15,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,27,10,19.57,37.0
2023-01-15,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,24,0,8.55,24.0
2023-01-15,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,2,40,0,17.52,20.0
2023-01-15,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,31,0,13.83,31.0
2023-01-15,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,27,0,11.62,27.0
2023-01-15,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,6,20,9.43,26.0
2023-01-15,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,6,20,10.61,26.0
2023-01-15,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,2,74,0,34.56,37.0
2023-01-15,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,1,9,10,8.1,19.0
2023-01-15,"Macon, GA",GA,Girls Bottoms,L (12-14),0,2,2,2,55,0,24.32,27.5
2023-01-15,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,20,40,24.18,30.0
2023-01-15,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,11,20,15.66,31.0
2023-01-15,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,1,20,15,14.59,35.0
2023-01-15,"Macon, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,35,0,14.17,35.0
2023-01-15,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,20,15,18.96,35.0
2023-01-15,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,1,10,10,8.28,20.0
2023-01-15,"Macon, GA",GA,Girls Tops,M (8-10),0,2,2,2,42,0,16.72,21.0
2023-01-15,"Macon, GA",GA,Girls Tops,M (8-10),1,1,1,1,5,20,10.9,25.0
2023-01-15,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,16,10,10.68,26.0
2023-01-15,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,8,15,8.41,23.0
2023-01-15,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,24,0,10.49,24.0
2023-01-15,"Savannah, GA",GA,Girls Dresses,S (6-7),1,1,1,1,21,15,14.94,36.0
2023-01-15,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,1,4,20,10.81,24.0
2023-01-15,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,1,15,10,11.64,25.0
2023-01-15,"Savannah, GA",GA,Girls Tops,S (6-7),1,2,2,3,6,60,31.529999999999998,23.0
2023-01-16,"Atlanta, GA",GA,Girls Tops,L (12-14),0,2,2,3,67,0,27.810000000000002,22.0
2023-01-16,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,0,20,9.81,20.0
2023-01-16,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,26,0,11.08,26.0
2023-01-16,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,27,0,13.07,27.0
2023-01-16,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,28,0,11.16,28.0
2023-01-16,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,27,0,13.25,27.0
2023-01-16,"Augusta, GA",GA,Girls Dresses,M (8-10),0,2,2,3,96,0,40.11,32.5
2023-01-16,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,24,15,14.89,39.0
2023-01-16,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,1,23,0,10.75,23.0
2023-01-16,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,25,0,11.28,25.0
2023-01-16,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,1,31,0,13.7,31.0
2023-01-16,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,1,17,10,11.49,27.0
2023-01-16,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,1,11,10,10.71,21.0
2023-01-16,"Columbus, GA",GA,Girls Tops,XS (4-5),0,1,1,1,23,0,12.28,23.0
2023-01-16,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,52,0,20.46,26.0
2023-01-16,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,3,48,45,38.55,31.0
2023-01-16,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,9,10,6.73,19.0
2023-01-16,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,19,10,12.13,29.0
2023-01-16,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,24,0,10.07,24.0
2023-01-16,"Savannah, GA",GA,Girls Dresses,M (8-10),1,2,2,5,100,75,82.08000000000001,35.5
2023-01-16,"Savannah, GA",GA,Girls Dresses,S (6-7),0,1,1,2,78,0,37.94,39.0
2023-01-16,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,2,10,40,22.6,25.0
2023-01-17,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,25,0,9.93,25.0
2023-01-17,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,3,93,0,45.57,31.0
2023-01-17,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,29,0,15.66,29.0
2023-01-17,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,15,15,12.9,30.0
2023-01-17,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,38,0,20.01,38.0
2023-01-17,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,2,40,0,14.72,20.0
2023-01-17,"Augusta, GA",GA,Girls Tops,M (8-10),1,2,2,5,32,75,42.4,22.0
2023-01-17,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,3,20,12.56,23.0
2023-01-17,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,20,0,10.23,20.0
2023-01-17,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,2,20,8.55,22.0
2023-01-17,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,2,62,0,24.92,31.0
2023-01-17,"Macon, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,27,0,14.13,27.0
2023-01-17,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,3,20,9.34,23.0
2023-01-17,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,3,33,60,48.69,31.0
2023-01-17,"Macon, GA",GA,Girls Tops,L (12-14),0,2,2,3,62,0,29.61,21.5
2023-01-17,"Macon, GA",GA,Girls Tops,XS (4-5),0,2,2,3,66,0,29.07,22.5
2023-01-17,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,7,20,12.74,27.0
2023-01-17,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,6,20,13.45,26.0
2023-01-17,"Savannah, GA",GA,Girls Bottoms,XS (4-5),1,1,1,2,40,20,26.74,30.0
2023-01-17,"Savannah, GA",GA,Girls Dresses,L (12-14),1,1,1,3,66,30,47.79,32.0
2023-01-17,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,12,20,11.3,32.0
2023-01-18,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,29,10,20.58,39.0
2023-01-18,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,19,0,7.47,19.0
2023-01-18,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,2,2,3,90,0,34.160000000000004,30.0
2023-01-18,"Augusta, GA",GA,Girls Bottoms,S (6-7),1,1,1,3,45,45,37.349999999999994,30.0
2023-01-18,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,10,20,14.97,30.0
2023-01-18,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,2,24,40,32.1,32.0
2023-01-18,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,18,15,14.86,33.0
2023-01-18,"Augusta, GA",GA,Girls Tops,M (8-10),1,2,2,5,29,80,52.86,22.5
2023-01-18,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,16,10,14.16,26.0
2023-01-18,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,29,0,11.79,29.0
2023-01-18,"Columbus, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,29,0,15.74,29.0
2023-01-18,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,2,2,4,67,80,78.25,36.5
2023-01-18,"Columbus, GA",GA,Girls Tops,XS (4-5),1,1,1,1,4,20,10.98,24.0
2023-01-18,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,25,0,13.12,25.0
2023-01-18,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,37,0,15.35,37.0
2023-01-18,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,1,18,20,19.74,38.0
2023-01-18,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,2,8,30,20.14,19.0
2023-01-18,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,3,18,60,28.5,26.0
2023-01-18,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,2,2,2,16,35,19.05,25.5
2023-01-18,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,2,2,2,20,30,26.020000000000003,25.0
2023-01-18,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,30,0,15.54,30.0
2023-01-18,"Savannah, GA",GA,Girls Dresses,L (12-14),0,2,3,6,221,0,83.42,37.0
2023-01-18,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,1,1,2,62,0,23.18,31.0
2023-01-18,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,1,0,20,9.64,20.0
2023-01-19,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,17,10,13.73,27.0
2023-01-19,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,39,0,16.56,39.0
2023-01-19,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,2,2,3,64,45,51.84,36.0
2023-01-19,"Atlanta, GA",GA,Girls Tops,L (12-14),0,2,2,2,43,0,17.15,21.5
2023-01-19,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,7,20,11.64,27.0
2023-01-19,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,13,15,12.78,28.0
2023-01-19,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,19,20,21.4,39.0
2023-01-19,"Augusta, GA",GA,Girls Tops,L (12-14),1,1,1,2,22,20,16.28,21.0
2023-01-19,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,3,24,45,32.910000000000004,23.0
2023-01-19,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,24,0,11.87,24.0
2023-01-19,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,2,2,60,0,30.66,30.0
2023-01-19,"Columbus, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,46,0,21.08,23.0
2023-01-19,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,1,34,0,13.77,34.0
2023-01-19,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,16.37,32.0
2023-01-19,"Columbus, GA",GA,Girls Dresses,XS (4-5),0,2,2,2,67,0,28.11,33.5
2023-01-19,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,27,10,15.07,37.0
2023-01-19,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,3,21,60,33.63,27.0
2023-01-19,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,1,20,0,8.6,20.0
2023-01-19,"Savannah, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,24,0,8.78,24.0
2023-01-19,"Savannah, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,60,0,31.22,30.0
2023-01-19,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,8,40,21.72,24.0
2023-01-19,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,23,10,12.78,33.0
2023-01-19,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,1,25,0,11.36,25.0
2023-01-19,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,2,18,20,20.66,19.0
2023-01-20,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,26,10,16.96,36.0
2023-01-20,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,2,2,65,0,29.619999999999997,32.5
2023-01-20,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,13,10,8.24,23.0
2023-01-20,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,2,44,0,23.46,22.0
2023-01-20,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,21,0,9.6,21.0
2023-01-20,"Columbus, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,25,0,13.53,25.0
2023-01-20,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,1,38,0,20.69,38.0
2023-01-20,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,2,58,20,42.56,39.0
2023-01-20,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,1,29,10,20.35,39.0
2023-01-20,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,1,24,0,11.0,24.0
2023-01-20,"Columbus, GA",GA,Girls Tops,M (8-10),1,2,2,4,26,65,42.92,22.5
2023-01-20,"Macon, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,28,0,9.88,28.0
2023-01-20,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,30,20,24.44,25.0
2023-01-20,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,13,15,12.76,28.0
2023-01-20,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,3,87,30,58.11,39.0
2023-01-20,"Macon, GA",GA,Girls Tops,M (8-10),1,1,1,2,10,40,19.86,25.0
2023-01-20,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,3,20,9.71,23.0
2023-01-20,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,16,15,13.32,31.0
2023-01-20,"Savannah, GA",GA,Girls Bottoms,M (8-10),0,1,1,3,75,0,29.58,25.0
2023-01-20,"Savannah, GA",GA,Girls Dresses,L (12-14),1,1,1,1,15,20,14.83,35.0
2023-01-20,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,37,0,20.3,37.0
2023-01-20,"Savannah, GA",GA,Girls Dresses,S (6-7),1,1,1,3,60,45,37.11,35.0
2023-01-20,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,16,15,12.2,31.0
2023-01-20,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,1,12,10,9.52,22.0
2023-01-21,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,28,0,15.22,28.0
2023-01-21,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,56,0,20.32,28.0
2023-01-21,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,2,2,5,95,85,92.78,36.5
2023-01-21,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,3,60,0,29.009999999999998,20.0
2023-01-21,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,25,0,9.37,25.0
2023-01-21,"Augusta, GA",GA,Girls Dresses,M (8-10),0,3,3,5,160,0,69.22,32.0
2023-01-21,"Augusta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,22,10,15.43,32.0
2023-01-21,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,2,42,0,17.14,21.0
2023-01-21,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,19,0,7.15,19.0
2023-01-21,"Augusta, GA",GA,Girls Tops,XS (4-5),0,3,3,3,74,0,28.049999999999997,24.666666666666668
2023-01-21,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,-1,20,7.05,19.0
2023-01-21,"Columbus, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,18,10,11.07,28.0
2023-01-21,"Columbus, GA",GA,Girls Dresses,M (8-10),1,2,2,3,61,45,40.870000000000005,35.5
2023-01-21,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,1,1,20,8.12,21.0
2023-01-21,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,3,66,0,27.42,22.0
2023-01-21,"Macon, GA",GA,Girls Dresses,L (12-14),0,1,1,1,38,0,13.99,38.0
2023-01-21,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,1,1,20,9.92,21.0
2023-01-21,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,5,15,9.77,20.0
2023-01-21,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,21,10,12.84,31.0
2023-01-21,"Savannah, GA",GA,Girls Bottoms,M (8-10),0,1,1,3,69,0,28.47,23.0
2023-01-21,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,1,2,20,8.68,22.0
2023-01-21,"Savannah, GA",GA,Girls Tops,XS (4-5),1,1,1,1,17,10,13.84,27.0
2023-01-22,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,2,2,2,47,20,30.45,33.5
2023-01-22,"Atlanta, GA",GA,Girls Tops,L (12-14),0,2,2,3,68,0,34.8,22.5
2023-01-22,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,2,20,10.99,22.0
2023-01-22,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,11,10,9.82,21.0
2023-01-22,"Atlanta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,14,10,11.54,24.0
2023-01-22,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,2,48,0,17.4,24.0
2023-01-22,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,10,15,13.52,25.0
2023-01-22,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,30,0,13.92,30.0
2023-01-22,"Augusta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,29,10,16.79,39.0
2023-01-22,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,21,10,16.76,31.0
2023-01-22,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,1,25,0,8.82,25.0
2023-01-22,"Augusta, GA",GA,Girls Tops,L (12-14),1,1,1,1,3,20,8.14,23.0
2023-01-22,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,23,0,8.48,23.0
2023-01-22,"Columbus, GA",GA,Girls Bottoms,M (8-10),1,2,2,3,16,55,25.85,23.5
2023-01-22,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,23,0,10.64,23.0
2023-01-22,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,1,31,0,15.11,31.0
2023-01-22,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,1,9,10,8.05,19.0
2023-01-22,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,2,10,40,20.32,25.0
2023-01-22,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,1,26,10,13.12,36.0
2023-01-22,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,37,0,18.76,37.0
2023-01-22,"Macon, GA",GA,Girls Tops,L (12-14),0,1,1,1,21,0,8.49,21.0
2023-01-22,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,2,2,3,85,0,41.93,29.0
2023-01-22,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,5,20,11.29,25.0
2023-01-22,"Savannah, GA",GA,Girls Dresses,L (12-14),0,1,1,2,68,0,26.94,34.0
2023-01-22,"Savannah, GA",GA,Girls Dresses,L (12-14),1,3,3,3,55,45,51.129999999999995,33.333333333333336
2023-01-22,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,1,13,10,12.49,23.0
2023-01-23,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,2,2,2,15,35,26.04,25.0
2023-01-23,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,3,66,45,45.93,37.0
2023-01-23,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,22,0,9.14,22.0
2023-01-23,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,1,20,8.28,21.0
2023-01-23,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,1,1,20,10.65,21.0
2023-01-23,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,2,28,20,20.78,24.0
2023-01-23,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,19,0,9.21,19.0
