date,airport_code,airport_name,state,format,audience_segment,spend,impressions,placements
2023-01-13,JFK,John F. Kennedy International Airport,NY,Jet Bridge,Family Leisure Travelers,2819.067142857143,129225.57142857143,7
2023-01-13,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,2223.058571428571,126361.71428571429,8
2023-01-13,LAX,Los Angeles International Airport,CA,Concourse Wrap,Traveling Moms,1926.1242857142859,117801.0,5
2023-01-13,LGA,LaGuardia Airport,NY,Concourse Wrap,Frequent Flyers,2160.2014285714286,106263.0,7
2023-01-13,MCO,Orlando International Airport,FL,Baggage Claim Display,General Travelers,1561.4042857142856,65818.42857142857,7
2023-01-13,MIA,Miami International Airport,FL,Jet Bridge,Family Leisure Travelers,2430.692857142857,124238.42857142857,5
2023-01-13,MSP,Minneapolis–Saint Paul International Airport,MN,Digital Board,Frequent Flyers,2699.0414285714287,168614.85714285713,3
2023-01-13,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,2757.2642857142855,129344.71428571429,10
2023-01-13,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2586.407142857143,111508.57142857143,5
2023-01-13,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Family Leisure Travelers,1837.5357142857142,92342.0,7
2023-01-13,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,2525.815714285714,150094.0,6
2023-01-13,SFO,San Francisco International Airport,CA,Digital Board,Frequent Flyers,2174.0299999999997,135394.85714285713,6
2023-01-14,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Baggage Claim Display,General Travelers,2432.6671428571426,99184.57142857143,3
2023-01-14,BOS,Logan International Airport,MA,Concourse Wrap,Frequent Flyers,2231.862857142857,119182.71428571429,9
2023-01-14,BWI,Baltimore/Washington International Airport,MD,Digital Board,General Travelers,2714.612857142857,122180.14285714286,10
2023-01-14,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,Family Leisure Travelers,2237.15,93493.14285714286,9
2023-01-14,DEN,Denver International Airport,CO,Digital Board,Family Leisure Travelers,2052.19,117393.28571428571,10
2023-01-14,DFW,Dallas/Fort Worth International Airport,TX,Baggage Claim Display,General Travelers,2160.235714285714,86789.85714285714,6
2023-01-14,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,General Travelers,2447.3528571428574,157531.85714285713,10
2023-01-14,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Traveling Moms,2123.88,85164.28571428571,8
2023-01-14,JFK,John F. Kennedy International Airport,NY,Jet Bridge,Family Leisure Travelers,2819.067142857143,129225.57142857143,7
2023-01-14,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,2223.058571428571,126361.71428571429,8
2023-01-14,LAX,Los Angeles International Airport,CA,Concourse Wrap,Traveling Moms,1926.1242857142859,117801.0,5
2023-01-14,LGA,LaGuardia Airport,NY,Concourse Wrap,Frequent Flyers,2160.2014285714286,106263.0,7
2023-01-14,MCO,Orlando International Airport,FL,Baggage Claim Display,General Travelers,1561.4042857142856,65818.42857142857,7
2023-01-14,MIA,Miami International Airport,FL,Jet Bridge,Family Leisure Travelers,2430.692857142857,124238.42857142857,5
2023-01-14,MSP,Minneapolis–Saint Paul International Airport,MN,Digital Board,Frequent Flyers,2699.0414285714287,168614.85714285713,3
2023-01-14,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,2757.2642857142855,129344.71428571429,10
2023-01-14,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2586.407142857143,111508.57142857143,5
2023-01-14,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Family Leisure Travelers,1837.5357142857142,92342.0,7
2023-01-14,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,2525.815714285714,150094.0,6
2023-01-14,SFO,San Francisco International Airport,CA,Digital Board,Frequent Flyers,2174.0299999999997,135394.85714285713,6
2023-01-15,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Baggage Claim Display,General Travelers,2432.6671428571426,99184.57142857143,3
2023-01-15,BOS,Logan International Airport,MA,Concourse Wrap,Frequent Flyers,2231.862857142857,119182.71428571429,9
2023-01-15,BWI,Baltimore/Washington International Airport,MD,Digital Board,General Travelers,2714.612857142857,122180.14285714286,10
2023-01-15,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,Family Leisure Travelers,2237.15,93493.14285714286,9
2023-01-15,DEN,Denver International Airport,CO,Digital Board,Family Leisure Travelers,2052.19,117393.28571428571,10
2023-01-15,DFW,Dallas/Fort Worth International Airport,TX,Baggage Claim Display,General Travelers,2160.235714285714,86789.85714285714,6
2023-01-15,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,General Travelers,2447.3528571428574,157531.85714285713,10
2023-01-15,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Traveling Moms,2123.88,85164.28571428571,8
2023-01-15,JFK,John F. Kennedy International Airport,NY,Jet Bridge,Family Leisure Travelers,2819.067142857143,129225.57142857143,7
2023-01-15,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,2223.058571428571,126361.71428571429,8
2023-01-15,LAX,Los Angeles International Airport,CA,Concourse Wrap,Traveling Moms,1926.1242857142859,117801.0,5
2023-01-15,LGA,LaGuardia Airport,NY,Concourse Wrap,Frequent Flyers,2160.2014285714286,106263.0,7
2023-01-15,MCO,Orlando International Airport,FL,Baggage Claim Display,General Travelers,1561.4042857142856,65818.42857142857,7
2023-01-15,MIA,Miami International Airport,FL,Jet Bridge,Family Leisure Travelers,2430.692857142857,124238.42857142857,5
2023-01-15,MSP,Minneapolis–Saint Paul International Airport,MN,Digital Board,Frequent Flyers,2699.0414285714287,168614.85714285713,3
2023-01-15,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,2757.2642857142855,129344.71428571429,10
2023-01-15,PHL,Philadelphia International Airport,PA,Digital Board,General Travelers,2586.407142857143,111508.57142857143,5
2023-01-15,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,Family Leisure Travelers,1837.5357142857142,92342.0,7
2023-01-15,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,2525.815714285714,150094.0,6
2023-01-15,SFO,San Francisco International Airport,CA,Digital Board,Frequent Flyers,2174.0299999999997,135394.85714285713,6
2023-01-16,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Frequent Flyers,1904.3257142857144,111047.71428571429,10
2023-01-16,BOS,Logan International Airport,MA,Digital Board,General Travelers,2361.905714285714,136012.2857142857,9
2023-01-16,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2461.655714285714,112386.14285714286,8
2023-01-16,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Family Leisure Travelers,2259.1814285714286,104135.71428571429,11
2023-01-16,DEN,Denver International Airport,CO,Digital Board,General Travelers,2851.07,161694.42857142858,6
2023-01-16,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Family Leisure Travelers,1821.2271428571428,80894.0,3
2023-01-16,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2186.3128571428574,134252.14285714287,9
2023-01-16,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2384.434285714286,108051.28571428571,6
2023-01-16,JFK,John F. Kennedy International Airport,NY,Digital Board,Family Leisure Travelers,3012.9900000000002,138176.2857142857,5
2023-01-16,LAS,Harry Reid International Airport,NV,Digital Board,Family Leisure Travelers,2357.308571428571,97266.14285714286,6
2023-01-16,LAX,Los Angeles International Airport,CA,Digital Board,Traveling Moms,2408.1257142857144,116269.85714285714,10
2023-01-16,LGA,LaGuardia Airport,NY,Digital Board,Frequent Flyers,1987.722857142857,126890.85714285714,7
2023-01-16,MCO,Orlando International Airport,FL,Digital Board,Traveling Moms,2890.0157142857142,172073.2857142857,11
2023-01-16,MIA,Miami International Airport,FL,Concourse Wrap,Frequent Flyers,2683.837142857143,160822.0,11
2023-01-16,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,2631.3742857142856,116176.57142857143,5
2023-01-16,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2240.61,110258.85714285714,7
2023-01-16,PHL,Philadelphia International Airport,PA,Digital Board,Frequent Flyers,2064.9157142857143,117215.28571428571,8
2023-01-16,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2357.337142857143,140835.7142857143,3
2023-01-16,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,General Travelers,2192.7242857142855,109243.57142857143,10
2023-01-16,SFO,San Francisco International Airport,CA,Concourse Wrap,Frequent Flyers,1810.8085714285714,114994.85714285714,10
2023-01-17,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Frequent Flyers,1904.3257142857144,111047.71428571429,10
2023-01-17,BOS,Logan International Airport,MA,Digital Board,General Travelers,2361.905714285714,136012.2857142857,9
2023-01-17,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2461.655714285714,112386.14285714286,8
2023-01-17,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Family Leisure Travelers,2259.1814285714286,104135.71428571429,11
2023-01-17,DEN,Denver International Airport,CO,Digital Board,General Travelers,2851.07,161694.42857142858,6
2023-01-17,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Family Leisure Travelers,1821.2271428571428,80894.0,3
2023-01-17,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2186.3128571428574,134252.14285714287,9
2023-01-17,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2384.434285714286,108051.28571428571,6
2023-01-17,JFK,John F. Kennedy International Airport,NY,Digital Board,Family Leisure Travelers,3012.9900000000002,138176.2857142857,5
2023-01-17,LAS,Harry Reid International Airport,NV,Digital Board,Family Leisure Travelers,2357.308571428571,97266.14285714286,6
2023-01-17,LAX,Los Angeles International Airport,CA,Digital Board,Traveling Moms,2408.1257142857144,116269.85714285714,10
2023-01-17,LGA,LaGuardia Airport,NY,Digital Board,Frequent Flyers,1987.722857142857,126890.85714285714,7
2023-01-17,MCO,Orlando International Airport,FL,Digital Board,Traveling Moms,2890.0157142857142,172073.2857142857,11
2023-01-17,MIA,Miami International Airport,FL,Concourse Wrap,Frequent Flyers,2683.837142857143,160822.0,11
2023-01-17,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,2631.3742857142856,116176.57142857143,5
2023-01-17,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2240.61,110258.85714285714,7
2023-01-17,PHL,Philadelphia International Airport,PA,Digital Board,Frequent Flyers,2064.9157142857143,117215.28571428571,8
2023-01-17,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2357.337142857143,140835.7142857143,3
2023-01-17,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,General Travelers,2192.7242857142855,109243.57142857143,10
2023-01-17,SFO,San Francisco International Airport,CA,Concourse Wrap,Frequent Flyers,1810.8085714285714,114994.85714285714,10
2023-01-18,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Frequent Flyers,1904.3257142857144,111047.71428571429,10
2023-01-18,BOS,Logan International Airport,MA,Digital Board,General Travelers,2361.905714285714,136012.2857142857,9
2023-01-18,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2461.655714285714,112386.14285714286,8
2023-01-18,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Family Leisure Travelers,2259.1814285714286,104135.71428571429,11
2023-01-18,DEN,Denver International Airport,CO,Digital Board,General Travelers,2851.07,161694.42857142858,6
2023-01-18,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Family Leisure Travelers,1821.2271428571428,80894.0,3
2023-01-18,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2186.3128571428574,134252.14285714287,9
2023-01-18,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2384.434285714286,108051.28571428571,6
2023-01-18,JFK,John F. Kennedy International Airport,NY,Digital Board,Family Leisure Travelers,3012.9900000000002,138176.2857142857,5
2023-01-18,LAS,Harry Reid International Airport,NV,Digital Board,Family Leisure Travelers,2357.308571428571,97266.14285714286,6
2023-01-18,LAX,Los Angeles International Airport,CA,Digital Board,Traveling Moms,2408.1257142857144,116269.85714285714,10
2023-01-18,LGA,LaGuardia Airport,NY,Digital Board,Frequent Flyers,1987.722857142857,126890.85714285714,7
2023-01-18,MCO,Orlando International Airport,FL,Digital Board,Traveling Moms,2890.0157142857142,172073.2857142857,11
2023-01-18,MIA,Miami International Airport,FL,Concourse Wrap,Frequent Flyers,2683.837142857143,160822.0,11
2023-01-18,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,2631.3742857142856,116176.57142857143,5
2023-01-18,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2240.61,110258.85714285714,7
2023-01-18,PHL,Philadelphia International Airport,PA,Digital Board,Frequent Flyers,2064.9157142857143,117215.28571428571,8
2023-01-18,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2357.337142857143,140835.7142857143,3
2023-01-18,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,General Travelers,2192.7242857142855,109243.57142857143,10
2023-01-18,SFO,San Francisco International Airport,CA,Concourse Wrap,Frequent Flyers,1810.8085714285714,114994.85714285714,10
2023-01-19,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Frequent Flyers,1904.3257142857144,111047.71428571429,10
2023-01-19,BOS,Logan International Airport,MA,Digital Board,General Travelers,2361.905714285714,136012.2857142857,9
2023-01-19,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2461.655714285714,112386.14285714286,8
2023-01-19,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Family Leisure Travelers,2259.1814285714286,104135.71428571429,11
2023-01-19,DEN,Denver International Airport,CO,Digital Board,General Travelers,2851.07,161694.42857142858,6
2023-01-19,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Family Leisure Travelers,1821.2271428571428,80894.0,3
2023-01-19,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2186.3128571428574,134252.14285714287,9
2023-01-19,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2384.434285714286,108051.28571428571,6
2023-01-19,JFK,John F. Kennedy International Airport,NY,Digital Board,Family Leisure Travelers,3012.9900000000002,138176.2857142857,5
2023-01-19,LAS,Harry Reid International Airport,NV,Digital Board,Family Leisure Travelers,2357.308571428571,97266.14285714286,6
2023-01-19,LAX,Los Angeles International Airport,CA,Digital Board,Traveling Moms,2408.1257142857144,116269.85714285714,10
2023-01-19,LGA,LaGuardia Airport,NY,Digital Board,Frequent Flyers,1987.722857142857,126890.85714285714,7
2023-01-19,MCO,Orlando International Airport,FL,Digital Board,Traveling Moms,2890.0157142857142,172073.2857142857,11
2023-01-19,MIA,Miami International Airport,FL,Concourse Wrap,Frequent Flyers,2683.837142857143,160822.0,11
2023-01-19,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,2631.3742857142856,116176.57142857143,5
2023-01-19,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Family Leisure Travelers,2240.61,110258.85714285714,7
2023-01-19,PHL,Philadelphia International Airport,PA,Digital Board,Frequent Flyers,2064.9157142857143,117215.28571428571,8
2023-01-19,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2357.337142857143,140835.7142857143,3
2023-01-19,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,General Travelers,2192.7242857142855,109243.57142857143,10
2023-01-19,SFO,San Francisco International Airport,CA,Concourse Wrap,Frequent Flyers,1810.8085714285714,114994.85714285714,10
2023-01-20,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Frequent Flyers,1904.3257142857144,111047.71428571429,10
2023-01-20,BOS,Logan International Airport,MA,Digital Board,General Travelers,2361.905714285714,136012.2857142857,9
