date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,link_clicks,video_views,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2024-02-03,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,128.17,6434,143,3129,1222,976,Video Views,13-17,Teen Daughters
2023-10-25,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,97.66,5580,88,3016,920,654,Video Views,13-17,Moms & Daughters
2024-03-26,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,264.03,15109,527,5941,2173,1693,Video Views,18-24,Suburban Moms
2023-12-26,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,241.03,10261,282,5768,3009,2043,Conversions,18-24,Suburban Moms
2024-05-11,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,404.74,17392,182,8308,2839,2660,Traffic,13-17,Teen Daughters
2023-04-20,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,134.99,6774,236,2296,953,636,Video Views,18-24,Teen Daughters
2024-06-17,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,231.74,10796,396,4090,2117,1759,Traffic,18-24,Teen Daughters
2024-04-20,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,158.09,9621,193,3194,1076,679,Conversions,25-34,Suburban Moms
2024-05-23,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,67.2,3647,114,1558,632,600,Traffic,25-34,Teen Daughters
2023-07-17,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,139.95,6217,70,2740,1028,637,Traffic,35-44,Suburban Moms
2023-11-16,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,453.15,21299,446,11140,3343,2922,Conversions,35-44,Suburban Moms
2023-05-26,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,160.63,8758,299,3747,1493,908,Traffic,13-17,Moms & Daughters
2023-12-11,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,171.63,8586,240,3340,1247,807,Conversions,18-24,Teen Daughters
2023-03-17,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,117.53,5134,57,2426,912,628,Conversions,25-34,Teen Daughters
2024-03-20,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,67.38,3678,82,2088,1014,822,Conversions,18-24,Teen Daughters
2024-04-28,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,91.35,4996,98,1728,708,500,Traffic,18-24,Suburban Moms
2024-03-24,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,41.22,1782,65,722,439,384,Video Views,18-24,Teen Daughters
2023-06-27,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,137.68,7749,299,3288,1326,1053,Video Views,25-34,Moms & Daughters
2023-05-11,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,407.07,21766,334,9911,5034,3517,Video Views,13-17,Teen Daughters
2023-09-08,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,350.64,21773,701,7187,2628,2203,Traffic,35-44,Moms & Daughters
2024-02-19,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,30.27,2060,57,1220,495,394,Conversions,25-34,Teen Daughters
2023-09-20,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,186.3,11568,134,6930,2870,1879,Traffic,18-24,Teen Daughters
2023-05-25,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,202.44,11843,188,6449,3170,2175,Video Views,13-17,Moms & Daughters
2023-10-02,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,139.7,6477,78,1997,916,687,Conversions,13-17,Teen Daughters
2024-01-08,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,97.94,4760,74,1522,571,441,Video Views,35-44,Teen Daughters
2023-05-21,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,202.41,12961,285,7238,2326,1818,Video Views,18-24,Suburban Moms
2024-04-26,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,19.14,1008,32,398,177,155,Conversions,35-44,Suburban Moms
2023-08-30,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,140.39,6526,132,3344,1251,1117,Conversions,13-17,Moms & Daughters
2023-03-11,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,130.6,5801,192,1900,792,614,Conversions,35-44,Suburban Moms
2023-03-20,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,106.06,4242,118,1429,717,507,Conversions,13-17,Teen Daughters
2023-06-24,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,37.19,2217,45,1167,538,419,Conversions,25-34,Suburban Moms
2023-12-26,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,86.27,5163,189,2027,1018,869,Conversions,18-24,Moms & Daughters
2023-01-22,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,142.63,7919,246,4708,1911,1223,Video Views,35-44,Moms & Daughters
2023-03-10,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,42.45,2920,109,1552,769,634,Conversions,25-34,Suburban Moms
2023-05-10,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,119.17,8069,261,3944,1318,1144,Traffic,35-44,Suburban Moms
2023-02-15,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,27.75,1739,59,831,415,319,Conversions,13-17,Moms & Daughters
2023-11-02,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,114.25,7255,102,3558,1012,913,Video Views,13-17,Moms & Daughters
2023-02-01,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,151.9,6088,145,2757,1039,898,Traffic,13-17,Teen Daughters
2023-09-28,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,76.43,3605,143,1600,724,674,Conversions,13-17,Teen Daughters
2023-03-30,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,32.38,1921,37,977,357,238,Video Views,25-34,Teen Daughters
2023-08-02,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,208.01,11609,416,5937,2151,1729,Conversions,35-44,Moms & Daughters
2023-06-03,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,328.63,16492,577,5863,3229,2188,Video Views,25-34,Teen Daughters
2023-10-19,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,203.37,14096,266,7825,2294,1991,Traffic,18-24,Teen Daughters
2024-03-08,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,64.42,3396,53,1986,708,671,Video Views,25-34,Teen Daughters
2023-03-18,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,119.35,4906,57,1746,896,774,Conversions,35-44,Suburban Moms
2023-07-21,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,70.05,3786,108,1730,673,611,Traffic,13-17,Suburban Moms
2024-02-01,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,189.58,11522,126,6163,2108,1319,Traffic,25-34,Moms & Daughters
2023-01-16,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,128.54,5638,72,2128,644,475,Conversions,13-17,Moms & Daughters
2024-03-15,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,118.51,5592,174,1768,507,375,Traffic,13-17,Teen Daughters
2023-09-24,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,171.89,7156,249,2587,1007,689,Conversions,35-44,Suburban Moms
2023-10-29,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,120.57,5307,176,1849,669,405,Conversions,25-34,Suburban Moms
2023-11-09,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,160.7,7255,109,3950,1666,1420,Traffic,18-24,Teen Daughters
2023-08-14,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,165.14,8945,182,3369,1104,867,Traffic,13-17,Teen Daughters
2023-10-19,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,214.07,13691,340,7757,3408,2446,Conversions,13-17,Suburban Moms
2023-04-28,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,69.13,4015,81,1290,499,356,Traffic,25-34,Suburban Moms
2023-08-14,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,285.56,14902,281,5393,2734,1929,Traffic,25-34,Moms & Daughters
2023-01-31,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,132.77,5321,109,1895,794,718,Traffic,13-17,Suburban Moms
2023-09-04,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,102.36,6635,133,3816,1444,1255,Traffic,13-17,Teen Daughters
2023-08-08,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,268.75,12671,398,6126,2585,2429,Traffic,35-44,Teen Daughters
2024-03-27,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,135.87,7977,176,3832,1224,843,Conversions,35-44,Teen Daughters
2023-10-22,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,24.73,1627,22,791,273,250,Traffic,13-17,Teen Daughters
2024-01-26,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,118.57,6112,150,2014,932,833,Video Views,13-17,Suburban Moms
2023-06-01,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,49.2,2362,37,898,383,244,Conversions,13-17,Moms & Daughters
2023-08-19,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,79.91,4733,154,2002,1015,762,Traffic,25-34,Teen Daughters
2024-06-11,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,82.14,3795,143,1274,712,617,Conversions,18-24,Teen Daughters
2023-06-25,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,172.97,10607,145,5262,1484,1380,Conversions,18-24,Moms & Daughters
2023-04-06,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,42.33,1803,59,661,275,200,Conversions,25-34,Suburban Moms
2023-07-27,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,176.43,10550,233,5806,2362,1954,Traffic,35-44,Suburban Moms
2024-03-31,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,198.15,9442,354,4266,1553,932,Traffic,25-34,Teen Daughters
2024-05-26,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,124.41,7150,108,3900,1510,1247,Conversions,35-44,Moms & Daughters
2024-06-14,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,140.34,6167,170,3589,2095,1841,Conversions,35-44,Moms & Daughters
2023-08-11,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,209.01,11448,389,5640,2116,1878,Video Views,25-34,Moms & Daughters
2024-01-11,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,173.67,11314,209,6611,2815,1829,Traffic,18-24,Suburban Moms
2023-11-13,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,39.99,2139,54,1212,361,249,Video Views,13-17,Teen Daughters
2023-08-05,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,280.55,14838,152,8855,2880,2338,Conversions,13-17,Moms & Daughters
2023-04-22,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,216.63,14560,580,5671,3113,2087,Traffic,35-44,Teen Daughters
2023-12-11,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,63.43,3642,100,1379,450,419,Conversions,35-44,Moms & Daughters
2023-05-16,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,88.99,5164,176,1758,548,424,Conversions,13-17,Teen Daughters
2023-04-18,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,113.63,6735,234,3435,1183,932,Traffic,35-44,Moms & Daughters
2023-06-29,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,237.11,14728,461,6836,2720,2138,Conversions,18-24,Suburban Moms
2023-11-21,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,215.23,14148,339,7391,2257,1663,Video Views,13-17,Teen Daughters
2023-03-07,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,88.61,3902,73,2115,1072,780,Conversions,35-44,Teen Daughters
2023-08-29,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,388.29,22987,300,9075,5173,3134,Video Views,35-44,Teen Daughters
2023-03-31,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,194.51,8668,333,3490,920,852,Traffic,18-24,Teen Daughters
2024-05-02,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,56.84,3175,90,1164,400,258,Traffic,25-34,Moms & Daughters
2023-06-14,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,168.85,11600,422,4740,2136,1313,Traffic,18-24,Suburban Moms
2023-11-24,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,334.56,17576,588,8913,3813,2608,Traffic,35-44,Moms & Daughters
2023-01-05,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,145.4,5862,144,3438,1346,1237,Video Views,35-44,Suburban Moms
2023-08-19,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,335.93,18481,447,8212,3423,2206,Video Views,18-24,Moms & Daughters
2024-01-16,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,91.48,6133,227,2364,1000,849,Video Views,25-34,Suburban Moms
2023-04-17,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,167.27,11549,268,5124,2718,2365,Video Views,25-34,Teen Daughters
2023-05-06,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,180.86,7423,217,3462,982,805,Traffic,18-24,Teen Daughters
2023-11-06,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,83.88,4285,46,2308,905,640,Conversions,18-24,Suburban Moms
2023-12-17,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,220.63,10259,288,5766,2092,1421,Traffic,25-34,Teen Daughters
2023-03-11,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,319.01,19313,561,9649,5848,4681,Video Views,13-17,Teen Daughters
2023-08-10,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,342.2,22974,448,12294,5909,3941,Traffic,13-17,Suburban Moms
2023-06-10,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,272.44,12616,392,5323,1908,1248,Conversions,13-17,Suburban Moms
2023-08-21,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,271.0,15367,160,5388,2142,1349,Video Views,35-44,Suburban Moms
2024-01-12,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,107.25,5784,65,2679,864,795,Traffic,13-17,Suburban Moms
2023-04-27,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,286.45,18696,421,6283,2553,2211,Traffic,13-17,Teen Daughters
2024-01-19,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,161.38,10757,241,5670,1808,1220,Video Views,25-34,Teen Daughters
2023-02-09,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,145.86,7429,236,3635,1965,1416,Video Views,18-24,Teen Daughters
2023-04-26,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,119.35,8305,233,4751,1899,1672,Conversions,18-24,Suburban Moms
2023-05-19,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,338.67,19784,406,6129,2847,2172,Conversions,18-24,Teen Daughters
2023-08-31,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,148.07,6712,93,3358,1121,867,Video Views,35-44,Suburban Moms
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,159.05,9925,120,5386,1902,1726,Video Views,13-17,Suburban Moms
2024-02-01,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,192.28,7861,125,4144,1708,1078,Traffic,35-44,Moms & Daughters
2023-06-13,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,168.45,10628,338,6288,2365,1619,Conversions,25-34,Moms & Daughters
2023-07-07,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,194.34,8935,276,4797,2276,2129,Video Views,35-44,Moms & Daughters
2023-05-15,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,215.32,13822,397,5148,2438,1705,Traffic,25-34,Suburban Moms
2023-02-01,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,256.37,12685,440,5018,2308,1652,Video Views,18-24,Teen Daughters
2023-08-27,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,352.11,15382,433,9071,2880,2446,Video Views,13-17,Suburban Moms
2024-03-14,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,208.6,9567,284,4740,2082,1344,Traffic,18-24,Moms & Daughters
2023-04-07,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,159.08,7175,105,3734,1954,1349,Traffic,18-24,Suburban Moms
2023-02-18,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,309.71,20720,483,6733,3798,3533,Conversions,25-34,Teen Daughters
2023-03-09,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,201.89,8250,152,3482,1551,1147,Traffic,35-44,Teen Daughters
2024-02-15,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,44.4,2083,56,1208,609,495,Conversions,25-34,Moms & Daughters
2023-06-29,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,34.65,1684,39,725,344,298,Conversions,13-17,Teen Daughters
2023-06-18,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,140.96,5646,118,2753,1162,1066,Traffic,25-34,Teen Daughters
2023-06-19,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,86.47,4460,104,2059,917,788,Conversions,13-17,Moms & Daughters
2024-05-29,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,65.52,2653,63,923,295,233,Traffic,25-34,Suburban Moms
2024-05-31,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,105.91,6524,108,3369,1364,1058,Traffic,35-44,Suburban Moms
2024-06-07,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,341.95,18050,693,6056,3629,2262,Traffic,13-17,Suburban Moms
2023-07-04,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,287.34,19662,778,9562,4096,3073,Traffic,13-17,Suburban Moms
2023-11-21,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,548.41,34349,677,14949,7396,4893,Video Views,25-34,Teen Daughters
2023-08-16,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,160.76,7327,127,2751,1086,842,Video Views,35-44,Teen Daughters
2024-04-24,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,257.23,17497,582,8420,3081,2202,Traffic,25-34,Teen Daughters
2024-03-07,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,202.53,11445,136,6628,2323,2078,Conversions,13-17,Moms & Daughters
2023-10-20,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,93.44,4062,90,1837,514,335,Video Views,35-44,Teen Daughters
2023-04-30,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,239.3,13537,331,4170,1637,1504,Conversions,25-34,Moms & Daughters
2024-05-05,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,326.15,20943,781,12098,4796,4149,Traffic,13-17,Teen Daughters
2023-05-12,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,104.87,5818,189,2939,1162,939,Video Views,35-44,Teen Daughters
2023-04-03,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,240.76,16470,637,8396,3463,2298,Video Views,13-17,Teen Daughters
2023-11-26,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,642.45,34257,770,18936,8801,5876,Traffic,35-44,Suburban Moms
2023-02-06,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,201.56,11155,223,4643,1699,1453,Conversions,13-17,Teen Daughters
2023-05-05,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,173.61,7972,147,4061,1552,994,Video Views,13-17,Teen Daughters
2024-01-22,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,215.29,14816,421,8353,3746,3036,Video Views,18-24,Suburban Moms
2023-06-02,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,52.75,3457,97,1072,301,245,Traffic,13-17,Moms & Daughters
2023-10-10,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,40.68,1915,49,688,342,299,Traffic,25-34,Moms & Daughters
2024-05-30,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,56.75,2563,48,1407,485,306,Traffic,13-17,Suburban Moms
2023-09-05,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,226.57,14329,158,6326,3705,3309,Conversions,18-24,Moms & Daughters
2023-07-12,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,85.14,4281,160,1346,591,541,Video Views,18-24,Suburban Moms
2023-12-01,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,100.91,6979,190,3619,1058,828,Conversions,13-17,Teen Daughters
2023-12-13,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,307.09,15575,475,7632,2132,1604,Traffic,18-24,Suburban Moms
2024-04-05,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,149.86,7368,85,3614,1332,1227,Conversions,13-17,Suburban Moms
2023-10-28,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,352.38,19351,574,9010,4141,2658,Traffic,18-24,Moms & Daughters
2023-04-28,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,111.4,4839,132,1461,627,480,Conversions,18-24,Suburban Moms
2023-02-22,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,46.12,2702,79,1259,351,273,Conversions,25-34,Suburban Moms
2023-09-24,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,193.86,12886,292,6246,2438,1503,Video Views,25-34,Moms & Daughters
2024-01-18,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,178.65,11777,388,4799,1506,1419,Conversions,13-17,Suburban Moms
2023-01-09,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,167.95,10364,105,5616,2523,1664,Video Views,18-24,Teen Daughters
2023-08-18,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,215.01,12912,509,5630,1867,1416,Video Views,13-17,Suburban Moms
2024-04-04,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,145.44,9443,104,2898,1547,1370,Traffic,35-44,Teen Daughters
2024-05-01,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,240.47,15581,614,7304,2512,2126,Traffic,35-44,Suburban Moms
2024-03-27,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,188.0,9612,201,5708,2396,1822,Traffic,25-34,Suburban Moms
2023-12-24,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,478.88,31974,322,11224,5494,4379,Video Views,13-17,Moms & Daughters
2023-04-07,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,218.42,10837,288,4945,1967,1463,Conversions,13-17,Moms & Daughters
2024-02-21,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,58.39,2438,97,1291,667,437,Video Views,13-17,Teen Daughters
2024-06-22,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,80.18,4073,115,1290,582,524,Traffic,35-44,Moms & Daughters
2023-02-27,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,177.94,8002,202,2569,1205,782,Video Views,25-34,Suburban Moms
2023-12-15,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,25.19,1050,38,473,211,197,Traffic,13-17,Teen Daughters
2023-03-06,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,96.07,5652,69,1727,660,561,Traffic,13-17,Teen Daughters
2023-10-20,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,227.26,14965,158,6062,2943,2704,Traffic,35-44,Teen Daughters
2024-03-06,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,112.67,6593,240,3705,1284,828,Video Views,25-34,Teen Daughters
2023-03-18,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,158.23,8794,292,5016,2256,1616,Traffic,13-17,Suburban Moms
2023-09-15,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,441.39,27043,460,9188,4977,3635,Conversions,18-24,Teen Daughters
2024-05-03,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,236.12,14025,418,6630,2159,1979,Video Views,35-44,Moms & Daughters
2023-10-05,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,147.56,9186,282,3808,1642,1498,Conversions,25-34,Moms & Daughters
2023-07-09,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,155.82,8393,169,2806,1248,1111,Traffic,18-24,Moms & Daughters
