date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,views,video_25pct,video_50pct,video_75pct,video_completes,age_target,audience_segment
2024-04-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,179.35,8914,172,4049,3034,2245,1695,1045,13-17,Teen Daughters
2023-02-02,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,134.73,6386,122,2979,2312,1683,1320,829,25-34,Suburban Moms
2023-05-30,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,176.85,12344,449,5689,5103,4135,2739,2032,18-24,Moms & Daughters
2023-10-07,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,402.23,22468,306,13035,11124,7143,4407,3470,18-24,Moms & Daughters
2023-11-29,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,671.45,39851,674,20991,17178,11038,8285,7169,25-34,Moms & Daughters
2023-11-02,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,276.95,15952,574,6337,5578,3903,3056,2605,18-24,Moms & Daughters
2024-02-25,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,258.06,18040,669,5634,4697,3664,2226,1682,18-24,Suburban Moms
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,160.18,6858,187,2131,1576,1202,824,664,13-17,Teen Daughters
2023-10-03,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,173.09,11050,162,3906,2878,1928,1679,1037,18-24,Teen Daughters
2023-05-06,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,178.47,11692,443,6768,4076,3572,2201,1525,18-24,Teen Daughters
2024-02-03,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,165.51,10893,369,5369,3359,2904,2208,1707,35-44,Teen Daughters
2023-08-22,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,307.19,17681,586,7305,4734,3976,2782,1948,18-24,Moms & Daughters
2024-02-29,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,558.53,29251,555,13715,8886,7243,5539,4966,35-44,Teen Daughters
2023-09-26,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,676.64,37069,822,17957,14317,11815,9457,8142,25-34,Suburban Moms
2023-12-21,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,546.1,32347,479,16426,9871,8025,6150,4249,18-24,Suburban Moms
2024-01-29,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,108.14,5068,162,2777,2362,1708,1345,1066,35-44,Moms & Daughters
2023-03-11,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,127.86,5185,119,1589,1183,887,617,398,13-17,Suburban Moms
2023-02-12,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,347.99,16899,465,5624,5003,3264,2592,1777,35-44,Suburban Moms
2023-12-16,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,212.4,14100,272,6740,5059,3232,2898,2170,18-24,Teen Daughters
2023-09-18,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,223.36,14450,501,6021,3811,3418,2723,2569,35-44,Suburban Moms
2023-03-14,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,196.62,13636,377,6369,5074,3800,2316,1885,35-44,Teen Daughters
2023-06-24,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,133.86,7949,107,2605,2078,1587,1157,755,18-24,Moms & Daughters
2023-02-27,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,183.12,11753,242,5790,3900,2467,2068,1312,35-44,Suburban Moms
2024-01-18,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,215.61,13192,523,4639,2968,2043,1779,1323,13-17,Teen Daughters
2023-03-02,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,637.6,34153,478,10737,8939,6893,5708,3724,35-44,Moms & Daughters
2023-11-07,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,149.75,8179,241,4617,3990,2883,1935,1335,35-44,Moms & Daughters
2023-01-08,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,304.88,20831,504,11636,9929,6907,5861,3592,35-44,Teen Daughters
2024-06-10,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,117.17,8148,300,4433,3741,2913,1968,1505,18-24,Teen Daughters
2023-11-03,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,390.35,25883,313,12468,9268,6445,5464,4533,25-34,Suburban Moms
2023-08-17,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,367.2,18266,386,8114,5279,4082,2982,2777,35-44,Moms & Daughters
2024-03-05,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,328.81,15468,172,8173,6439,4713,4022,3573,35-44,Suburban Moms
2024-04-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,133.34,6661,71,2660,2167,1380,1152,1019,25-34,Teen Daughters
2024-03-25,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,56.51,3851,131,1444,912,649,470,283,13-17,Teen Daughters
2024-02-07,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,465.18,28394,344,14661,11881,10639,7475,4862,25-34,Teen Daughters
2023-05-03,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,202.15,11559,147,4174,2543,1917,1198,915,25-34,Moms & Daughters
2023-10-14,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,190.54,9921,165,3381,2271,1953,1233,1159,18-24,Teen Daughters
2023-08-05,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,220.77,10333,247,3127,2374,2102,1358,1087,25-34,Suburban Moms
2023-02-22,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,25.8,1618,45,762,469,301,236,158,25-34,Teen Daughters
2024-06-18,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,123.5,6334,148,2271,1624,1178,786,647,35-44,Teen Daughters
2023-12-03,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,535.14,27920,578,13892,8650,5952,4225,3301,13-17,Teen Daughters
2024-06-25,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,209.95,9433,172,4546,3356,2678,2293,1484,18-24,Moms & Daughters
2023-09-09,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,135.3,7158,130,3546,2335,1894,1575,1013,18-24,Teen Daughters
2024-04-12,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,186.72,12443,491,5523,4645,3591,3207,2201,25-34,Suburban Moms
2023-09-17,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,89.99,4467,65,2663,2193,1588,1398,883,25-34,Moms & Daughters
2023-05-02,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,169.05,9480,282,4844,3105,2620,2105,1918,25-34,Suburban Moms
2023-06-24,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,331.25,19330,580,7172,5259,4154,3285,2881,13-17,Moms & Daughters
2024-01-14,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,608.93,39448,856,18643,14270,11067,6870,4849,18-24,Moms & Daughters
2023-03-14,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,417.94,22616,489,9335,7393,5533,4729,4285,13-17,Teen Daughters
2024-05-02,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,380.45,18606,357,9184,6703,4291,2582,1576,18-24,Suburban Moms
2023-10-06,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,171.1,11953,249,4138,2873,2005,1590,1230,18-24,Suburban Moms
2023-08-26,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,580.85,25520,750,13065,11527,7217,4585,2834,13-17,Moms & Daughters
2023-11-30,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,306.82,20953,786,11376,8970,7686,5799,3845,13-17,Moms & Daughters
2023-08-22,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,372.82,24138,498,9693,5850,5243,4108,3072,13-17,Suburban Moms
2023-10-16,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,323.67,14074,219,7095,5084,3909,3066,2672,13-17,Suburban Moms
2023-07-21,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,158.45,8931,149,4879,2990,1882,1423,1147,35-44,Suburban Moms
2023-04-21,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,316.41,20675,328,11984,8091,6635,4547,3233,18-24,Moms & Daughters
2024-03-24,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,226.66,15768,403,5378,3678,2574,2284,1581,35-44,Teen Daughters
2024-05-17,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,279.76,19488,361,10741,7058,6247,5297,3844,25-34,Suburban Moms
2023-06-04,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,229.2,11319,248,5773,5049,3162,2714,2381,13-17,Teen Daughters
2023-06-10,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,185.67,11604,215,4943,3535,3024,2514,2026,13-17,Moms & Daughters
2024-05-31,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,52.47,2850,112,1553,1303,1009,744,679,13-17,Teen Daughters
2023-06-26,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,13.98,762,23,405,332,233,209,187,18-24,Teen Daughters
2024-03-26,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,138.98,8688,237,4175,3452,2865,1925,1418,13-17,Teen Daughters
2024-04-30,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,88.75,6048,122,2642,2213,1888,1369,988,25-34,Teen Daughters
2023-06-28,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,247.12,10491,145,5956,4947,4446,3006,2316,13-17,Teen Daughters
2023-11-07,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,205.08,12409,173,4106,3030,2159,1832,1636,18-24,Moms & Daughters
2023-12-24,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,138.69,8938,249,2820,2148,1551,1175,1009,13-17,Teen Daughters
2023-08-15,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,84.5,4527,82,2177,1953,1492,1184,1091,25-34,Suburban Moms
2023-12-10,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,129.56,8250,139,3883,2828,1954,1633,1397,35-44,Suburban Moms
2024-02-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,31.46,1589,26,506,414,266,166,120,13-17,Suburban Moms
2023-01-12,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,107.19,7244,180,4329,3703,2453,2156,1381,25-34,Teen Daughters
2024-05-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,64.33,4367,78,1825,1624,1237,902,602,18-24,Suburban Moms
2023-08-11,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,172.42,8257,113,2897,2028,1468,1278,854,13-17,Suburban Moms
2023-09-22,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,218.08,14537,476,6701,5830,4348,3347,2455,18-24,Suburban Moms
2023-11-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,168.26,11072,262,3375,2676,2148,1644,1108,25-34,Moms & Daughters
2023-03-22,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,460.29,21548,467,10384,8583,7471,6534,5696,18-24,Teen Daughters
2023-05-27,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,305.58,19419,327,11493,7187,4459,3472,2961,13-17,Suburban Moms
2023-08-28,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,512.27,24781,264,13826,9859,6889,4850,3615,25-34,Suburban Moms
2024-03-20,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,255.28,11602,419,6609,4314,2885,2190,1354,25-34,Moms & Daughters
2024-02-28,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,135.12,6184,233,3356,2327,2052,1295,923,35-44,Teen Daughters
2023-08-03,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,112.69,6893,96,2985,2357,1806,1613,1411,18-24,Moms & Daughters
2024-06-28,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,225.46,14685,391,8503,6398,4231,3643,3206,25-34,Moms & Daughters
2024-06-18,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,304.27,14276,151,8073,5920,5195,3846,3468,18-24,Moms & Daughters
2023-04-29,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,533.54,29510,1168,11528,7023,4562,3277,2329,25-34,Teen Daughters
2023-02-25,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,189.99,12905,131,6768,5894,3783,2378,1780,13-17,Suburban Moms
2023-03-04,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,276.6,12428,424,6681,4263,3067,1996,1375,25-34,Teen Daughters
2024-03-19,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,114.04,5644,65,3301,2583,1577,1340,875,13-17,Suburban Moms
2023-06-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,259.51,14559,428,7471,5925,4923,3484,2309,13-17,Suburban Moms
2023-02-11,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,394.57,22936,662,9752,6273,3939,2383,2158,18-24,Suburban Moms
2024-02-18,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,165.79,6889,174,2811,2370,1983,1599,1174,13-17,Suburban Moms
2023-11-20,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,200.88,11775,455,5656,4461,3927,2963,2811,18-24,Moms & Daughters
2023-03-03,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,167.15,11491,148,3499,2268,2038,1332,1033,13-17,Teen Daughters
2023-01-20,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,126.5,7422,248,3514,2263,1908,1508,1109,18-24,Suburban Moms
2023-03-12,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,292.39,18435,233,6698,5027,3046,2058,1607,35-44,Suburban Moms
2023-06-30,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,274.33,11172,227,6055,5081,3802,2820,2263,35-44,Suburban Moms
2023-08-14,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,156.71,9607,290,4016,2575,1930,1673,1278,18-24,Teen Daughters
2024-05-06,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,334.01,13581,239,7971,5472,4549,3308,3035,13-17,Moms & Daughters
2023-10-27,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,212.7,9814,147,3479,2849,2468,1772,1147,13-17,Teen Daughters
2024-05-01,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,87.56,4956,132,2683,1898,1451,1124,894,13-17,Teen Daughters
2023-07-05,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,256.45,15916,590,5035,3709,3056,2368,1565,18-24,Teen Daughters
2023-03-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,180.94,12100,141,4140,3374,2467,1778,1152,18-24,Moms & Daughters
2024-05-09,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,57.34,2657,51,1566,1342,1047,879,531,35-44,Suburban Moms
2024-03-30,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,513.99,22981,368,7260,5757,3782,2765,2322,13-17,Suburban Moms
2024-02-20,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,255.16,17017,609,7935,4970,4020,3146,2118,18-24,Teen Daughters
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,136.6,8775,254,4926,4143,2717,2357,1859,13-17,Suburban Moms
2023-03-16,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,206.67,12888,324,6370,4782,3574,2328,1623,18-24,Moms & Daughters
2024-04-25,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,130.43,6361,177,2999,2161,1646,1045,947,18-24,Teen Daughters
2024-06-19,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,449.39,25618,906,13054,9898,7308,4662,2889,25-34,Moms & Daughters
2024-01-17,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,259.42,14291,401,5768,4924,3984,3266,2883,13-17,Moms & Daughters
2023-08-08,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,263.3,11350,264,6153,4245,3097,2751,1681,18-24,Suburban Moms
2023-11-03,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,213.07,12601,368,4470,3627,2943,2074,1595,13-17,Teen Daughters
2023-03-29,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,98.39,6122,171,3070,2200,1641,1471,992,35-44,Teen Daughters
2023-02-21,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,242.16,11613,431,4601,3522,2166,1328,1131,13-17,Teen Daughters
2024-06-19,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,143.13,6943,136,3171,2616,1960,1701,1084,13-17,Suburban Moms
2024-05-16,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,153.36,7653,140,3148,2412,1564,1389,1189,18-24,Suburban Moms
2023-09-11,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,309.94,13772,157,4938,4286,3407,2799,2288,18-24,Teen Daughters
2023-09-22,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,226.34,10363,287,4802,3009,2383,1978,1385,13-17,Moms & Daughters
2023-01-29,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,440.57,29973,919,16394,12571,10482,6340,5619,18-24,Moms & Daughters
2023-02-13,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,118.71,6092,108,2272,1675,1386,917,777,13-17,Suburban Moms
2023-06-15,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,120.07,7640,208,2497,2164,1925,1271,1076,13-17,Suburban Moms
2024-01-28,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,442.16,21615,859,9292,5740,4992,3254,2411,25-34,Teen Daughters
2024-06-28,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,496.48,32557,907,14051,11766,10552,6928,4279,13-17,Suburban Moms
2024-02-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,164.53,10041,353,4599,4067,2871,1940,1634,13-17,Moms & Daughters
2023-11-27,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,328.25,21347,386,6605,5510,4742,3545,2480,35-44,Moms & Daughters
2023-11-13,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,241.68,11708,206,4906,3887,2673,2049,1874,35-44,Teen Daughters
2023-08-03,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,475.74,21536,441,8051,5383,3686,2411,2010,35-44,Moms & Daughters
2024-06-17,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,242.71,15900,206,7676,4871,3627,2680,1856,35-44,Teen Daughters
2023-10-29,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,347.64,20197,545,11795,10248,6872,4664,4400,25-34,Suburban Moms
2023-07-12,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,275.22,17075,194,9414,8205,5655,3518,2702,13-17,Moms & Daughters
2024-03-18,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,49.23,2737,57,873,724,558,490,368,35-44,Teen Daughters
2024-03-13,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,191.66,11172,126,4651,4039,2931,2146,1338,25-34,Suburban Moms
2024-02-05,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,54.07,2491,81,1331,1029,731,441,283,13-17,Moms & Daughters
2023-07-28,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,699.02,46078,1248,25807,19432,15198,12578,9419,35-44,Teen Daughters
2023-07-29,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,352.3,23507,936,9991,6134,4243,3405,2204,35-44,Teen Daughters
2024-01-17,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,292.98,13506,487,4597,2908,2051,1776,1497,13-17,Suburban Moms
2024-06-29,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,199.67,8409,249,3685,3124,1966,1316,1153,18-24,Teen Daughters
2023-02-08,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,141.98,7109,202,4109,3651,2748,2022,1410,18-24,Moms & Daughters
2023-04-07,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,302.87,19893,298,7552,5540,4507,3212,2970,13-17,Suburban Moms
2023-11-06,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,375.04,17127,260,8803,7161,5436,4079,2704,35-44,Moms & Daughters
2023-11-05,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,235.86,10883,353,4315,3527,2511,1724,1612,35-44,Suburban Moms
2024-04-07,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,298.15,16107,427,5595,3383,3037,2130,1486,35-44,Teen Daughters
2023-08-18,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,459.09,23759,639,12160,10772,9413,5809,3989,18-24,Teen Daughters
2024-03-27,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,172.04,9416,347,2855,2129,1761,1374,1063,35-44,Suburban Moms
2023-04-27,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,379.02,19012,424,6256,4196,2582,2320,1990,25-34,Suburban Moms
2023-07-02,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,428.45,17727,608,7627,5356,4189,3395,2276,18-24,Teen Daughters
2023-04-17,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,283.53,11946,319,4624,3923,3144,2801,1930,18-24,Moms & Daughters
2024-06-05,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,371.04,22275,235,11042,7423,6384,5269,3362,13-17,Suburban Moms
2023-09-25,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,360.48,22686,415,9049,7719,4752,4173,2505,35-44,Teen Daughters
2023-01-20,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,354.64,21773,347,12346,8472,6017,3715,2373,13-17,Moms & Daughters
2023-04-26,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,249.17,13328,245,4561,3672,2547,2223,1855,13-17,Teen Daughters
2023-12-11,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,128.48,6919,134,3459,2108,1492,1010,685,35-44,Moms & Daughters
2024-04-29,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,397.31,21189,793,11547,7664,5269,4205,3363,25-34,Moms & Daughters
2024-01-05,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,243.63,16698,167,7299,6568,5539,4704,3845,25-34,Teen Daughters
2023-12-07,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,83.62,3753,138,2077,1260,975,656,516,25-34,Suburban Moms
2024-04-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,210.96,9247,93,3996,2930,2471,1617,1125,18-24,Moms & Daughters
2023-09-14,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,262.32,13006,242,5179,4300,2803,2002,1222,35-44,Teen Daughters
2023-11-15,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,290.39,19021,315,6252,5341,4245,2748,2185,25-34,Teen Daughters
2023-07-08,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,321.35,18392,229,9215,6827,4994,4284,2605,25-34,Moms & Daughters
2023-04-23,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,162.85,10520,108,3167,2622,2172,1817,1681,18-24,Teen Daughters
2024-01-02,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,121.93,8107,210,3494,2374,1602,1074,956,18-24,Teen Daughters
2023-03-31,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,326.07,15937,276,5821,3731,2855,2231,1889,25-34,Suburban Moms
2023-12-15,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,40.17,2013,51,965,704,582,451,375,25-34,Suburban Moms
2023-07-02,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,132.57,9113,252,3800,3193,2418,1626,1093,13-17,Moms & Daughters
2023-09-25,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,131.5,6330,63,3792,2514,2002,1757,1422,13-17,Moms & Daughters
2024-03-25,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,308.79,21180,260,11420,7766,6576,4620,2957,13-17,Moms & Daughters
2024-05-21,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,235.78,10741,296,5267,3586,2279,1743,1558,25-34,Suburban Moms
2024-01-27,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,342.0,13747,528,7109,5935,5191,4647,2947,25-34,Suburban Moms
2023-07-13,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,190.16,12500,399,5169,3611,2686,2310,1589,25-34,Moms & Daughters
2023-05-31,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,182.98,7722,121,3594,3177,1977,1211,792,25-34,Suburban Moms
2024-01-16,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,394.72,18513,501,10760,8693,6019,5350,3851,35-44,Suburban Moms
2023-07-19,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,663.63,29755,1030,14070,8832,7018,5105,4512,13-17,Teen Daughters
2023-11-30,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,658.99,36613,1181,11506,7091,4704,3029,1824,25-34,Suburban Moms
2023-05-22,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,337.55,22602,706,13364,10567,9394,6082,3760,13-17,Teen Daughters
2024-03-27,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,172.26,9808,214,3034,1995,1565,1148,855,18-24,Moms & Daughters
2023-12-04,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,895.63,60719,668,18983,11700,7382,5507,4823,25-34,Suburban Moms
2023-10-30,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,327.73,16492,519,7964,4944,4093,2778,2319,25-34,Suburban Moms
2023-04-15,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,341.84,18300,264,10897,9445,7852,5680,3773,25-34,Teen Daughters
2024-02-23,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,277.24,18400,572,6444,5151,4442,3729,3230,35-44,Teen Daughters
2024-01-18,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,594.51,26657,853,12979,8968,6554,5264,3345,35-44,Moms & Daughters
2023-09-22,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,140.45,6459,211,3704,2713,1826,1314,903,13-17,Moms & Daughters
2023-10-22,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,230.64,15065,559,6976,5657,4687,3780,3123,18-24,Suburban Moms
2023-05-26,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,75.96,4782,99,2584,1820,1505,918,727,25-34,Teen Daughters
