date,channel,campaign_name,campaign_id,dma_name,state,spend_usd,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment,spend_currency
2023-06-07,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,141.49,9576,285,3427,2644,1708,1478,1106,Video Views,35-44,Teen Daughters,USD
2023-09-01,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,1430.02,91703,1368,49553,34037,26499,20046,16136,Traffic,13-17,Teen Daughters,USD
2024-03-06,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,94.88,4003,125,2077,1794,1501,1166,985,Video Views,25-34,Moms & Daughters,USD
2023-07-31,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,454.85,30086,1156,14616,10418,7860,6373,5004,Traffic,35-44,Teen Daughters,USD
2023-03-27,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,397.06,21749,239,12222,7922,4892,4193,3168,Video Views,13-17,Suburban Moms,USD
2024-02-12,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,423.28,28946,935,13267,10745,7178,6147,4275,Conversions,13-17,Teen Daughters,USD
2023-10-24,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,343.18,13948,327,4939,3504,2986,2283,1435,Conversions,13-17,Moms & Daughters,USD
2023-08-16,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,220.1,14218,429,7257,5283,4203,2821,2216,Conversions,25-34,Teen Daughters,USD
2023-05-23,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,320.93,14109,411,7732,4997,4353,3574,2992,Video Views,13-17,Suburban Moms,USD
2023-06-25,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,164.42,9228,152,4466,2694,1886,1575,1358,Traffic,13-17,Moms & Daughters,USD
2023-09-25,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,376.86,15511,418,5585,3501,2517,2108,1979,Conversions,13-17,Teen Daughters,USD
2024-06-12,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,141.48,7824,148,3813,2582,1580,1324,1255,Video Views,13-17,Moms & Daughters,USD
2023-04-23,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,231.26,14947,421,6934,5900,4009,2422,2257,Conversions,13-17,Teen Daughters,USD
2024-06-05,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,52.75,3630,117,1438,1171,839,552,462,Video Views,18-24,Teen Daughters,USD
2024-02-04,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,580.77,24310,775,14054,10541,7529,5763,5288,Traffic,35-44,Teen Daughters,USD
2023-12-18,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,189.67,9058,278,4423,3682,2436,1812,1220,Traffic,13-17,Moms & Daughters,USD
2023-04-23,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,549.9,26063,516,14240,10666,7865,6213,4721,Conversions,13-17,Teen Daughters,USD
2024-02-10,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,168.42,9050,241,2946,2103,1665,1110,724,Traffic,13-17,Suburban Moms,USD
2024-03-12,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,334.21,20297,721,6195,4918,3050,2692,2005,Video Views,25-34,Teen Daughters,USD
2023-08-31,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,240.73,11958,318,7136,4379,3638,2209,1527,Conversions,18-24,Moms & Daughters,USD
2023-01-25,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,105.11,4710,149,2783,2290,1960,1638,1152,Traffic,35-44,Suburban Moms,USD
2024-02-26,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,28.93,1329,48,700,493,326,258,241,Conversions,18-24,Suburban Moms,USD
2023-12-30,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,264.46,14765,261,6803,4444,3134,2383,2223,Conversions,18-24,Moms & Daughters,USD
2023-11-22,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,619.0,37623,1153,17750,11917,7534,5075,4669,Traffic,25-34,Suburban Moms,USD
2024-06-03,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,54.09,2808,83,1013,886,689,570,429,Conversions,13-17,Moms & Daughters,USD
2023-01-10,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,558.67,36129,922,21448,16775,10391,8511,7549,Conversions,18-24,Suburban Moms,USD
2023-11-22,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,159.08,7117,154,2214,1887,1207,792,602,Conversions,25-34,Moms & Daughters,USD
2023-10-22,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,305.11,17225,218,8051,5991,4842,3407,2473,Conversions,35-44,Moms & Daughters,USD
2024-05-25,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,100.82,6937,119,3864,3132,2648,2120,1581,Traffic,18-24,Moms & Daughters,USD
2024-03-26,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,164.85,6729,99,2784,2243,1687,1340,1071,Video Views,13-17,Moms & Daughters,USD
2023-02-17,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,99.7,5334,173,2900,2385,1772,1416,996,Video Views,35-44,Teen Daughters,USD
2023-12-16,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,218.69,13243,462,7228,5741,4680,3672,3272,Video Views,13-17,Suburban Moms,USD
2023-08-01,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,509.66,27564,1048,16476,12529,8552,6258,5672,Traffic,25-34,Moms & Daughters,USD
2024-04-29,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,259.9,13665,526,7850,4938,3163,2023,1587,Video Views,18-24,Teen Daughters,USD
2023-10-23,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,577.14,31211,1075,15585,11983,9089,6463,4865,Conversions,25-34,Moms & Daughters,USD
2024-01-20,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,385.13,18900,513,9411,6748,4185,3553,3173,Conversions,35-44,Teen Daughters,USD
2023-01-28,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,367.34,17933,598,8090,5062,4385,3493,2140,Conversions,25-34,Suburban Moms,USD
2023-01-02,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,159.03,6731,228,3764,2309,1412,1080,835,Video Views,13-17,Teen Daughters,USD
2023-03-08,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,85.75,5030,67,2251,1483,977,739,587,Conversions,18-24,Teen Daughters,USD
2023-11-29,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,600.6,31778,385,15873,10429,6639,4294,2854,Traffic,18-24,Moms & Daughters,USD
2023-06-10,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,320.41,18624,613,8644,6569,4828,3904,3066,Video Views,35-44,Teen Daughters,USD
2023-06-19,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,158.84,8699,242,2844,1785,1482,1326,1023,Conversions,18-24,Suburban Moms,USD
2024-06-13,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,219.19,13965,477,7405,4611,2919,1955,1843,Conversions,18-24,Moms & Daughters,USD
2023-06-09,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,380.06,23173,591,9593,5941,3675,3078,2644,Conversions,25-34,Suburban Moms,USD
2024-03-16,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,88.39,4348,150,1542,1006,852,577,413,Conversions,13-17,Suburban Moms,USD
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,656.48,37829,1395,20225,17382,13866,10476,6540,Conversions,35-44,Moms & Daughters,USD
2023-07-08,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,271.17,18702,309,10742,9589,6975,4702,3581,Traffic,18-24,Suburban Moms,USD
2023-08-13,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,1060.06,69925,1273,31368,23980,18886,14930,12331,Conversions,18-24,Teen Daughters,USD
2023-07-21,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,752.59,42131,1664,20279,15464,13330,9794,7499,Conversions,13-17,Suburban Moms,USD
2023-08-13,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,480.78,24092,553,7364,4771,3644,3199,2957,Traffic,35-44,Suburban Moms,USD
2023-10-21,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,416.8,20727,244,10470,8571,7127,4774,3928,Traffic,25-34,Suburban Moms,USD
2023-12-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,486.56,26811,462,8197,6776,5074,3180,2548,Traffic,18-24,Teen Daughters,USD
2023-01-01,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,284.93,13488,405,7826,6793,5752,5090,3552,Video Views,35-44,Teen Daughters,USD
2023-11-14,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,42.86,1948,45,1147,897,771,519,382,Traffic,25-34,Teen Daughters,USD
2023-03-20,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,150.39,6092,183,2158,1915,1479,943,583,Conversions,35-44,Suburban Moms,USD
2023-05-10,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,114.41,5185,112,2013,1808,1573,1192,892,Video Views,18-24,Teen Daughters,USD
2023-06-16,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,381.79,22953,261,10839,8487,7257,4690,3553,Video Views,18-24,Teen Daughters,USD
2024-05-25,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,284.27,14426,318,5699,3874,2700,2075,1652,Video Views,13-17,Suburban Moms,USD
2023-07-10,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,72.39,4273,131,1717,1514,1191,760,715,Traffic,25-34,Moms & Daughters,USD
2023-09-15,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,241.32,12449,425,5444,4118,3132,2784,2284,Traffic,25-34,Suburban Moms,USD
2023-03-10,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,123.92,8453,300,3293,2367,2026,1762,1621,Video Views,13-17,Suburban Moms,USD
2023-09-14,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,625.76,43509,1018,19871,16849,13629,12249,9976,Traffic,25-34,Suburban Moms,USD
2023-07-19,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,117.07,7069,133,3687,2673,1621,1384,966,Conversions,25-34,Teen Daughters,USD
2023-03-06,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,224.09,10012,375,4556,3456,2670,2216,1487,Traffic,13-17,Suburban Moms,USD
2023-07-12,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,724.83,41269,668,23098,15320,12987,10574,7659,Traffic,18-24,Teen Daughters,USD
2023-07-21,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,401.23,18394,408,6342,4235,2675,1692,1387,Video Views,35-44,Moms & Daughters,USD
2023-08-11,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,383.91,23500,365,11264,7918,5502,3404,2190,Traffic,35-44,Teen Daughters,USD
2024-01-24,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,407.63,18116,333,8153,6965,6234,5197,3396,Conversions,25-34,Moms & Daughters,USD
2023-02-19,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,464.72,26678,397,12818,9113,6205,5233,4014,Traffic,35-44,Suburban Moms,USD
2023-10-21,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,269.51,11677,387,5577,4178,2556,1885,1692,Conversions,35-44,Suburban Moms,USD
2023-04-07,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,293.26,11788,271,6353,3978,2389,1757,1055,Conversions,18-24,Moms & Daughters,USD
2024-06-05,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,226.47,15299,457,8439,6961,4557,4079,2527,Video Views,35-44,Suburban Moms,USD
2023-07-11,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,377.17,18991,666,8840,7300,5968,3828,3276,Conversions,35-44,Moms & Daughters,USD
2023-09-23,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,62.87,3447,49,1614,1288,773,592,381,Traffic,18-24,Moms & Daughters,USD
2023-03-03,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,489.41,28901,568,16183,11455,8402,7512,5073,Conversions,13-17,Teen Daughters,USD
2024-04-02,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,614.36,31464,701,11048,8764,7299,5691,4696,Video Views,35-44,Suburban Moms,USD
2024-03-03,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,545.81,29747,394,14164,11057,9446,6603,4650,Conversions,18-24,Suburban Moms,USD
2023-09-30,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,351.76,23397,836,9976,8095,6825,5768,5426,Video Views,35-44,Suburban Moms,USD
2024-05-21,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,411.94,20935,783,8505,5698,4080,2665,2052,Traffic,35-44,Moms & Daughters,USD
2024-06-02,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,203.29,13717,203,7319,5490,4280,3474,2941,Conversions,35-44,Suburban Moms,USD
2023-07-04,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,155.82,6556,103,3931,2728,1682,1480,1096,Video Views,35-44,Teen Daughters,USD
2023-04-19,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,266.64,14958,587,4581,3120,2168,1378,999,Video Views,13-17,Suburban Moms,USD
2024-03-10,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,162.1,8009,174,2786,1907,1535,1320,1091,Conversions,25-34,Teen Daughters,USD
2023-02-24,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,258.85,14194,176,6774,5552,3727,2425,1997,Video Views,13-17,Moms & Daughters,USD
2023-04-02,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,256.21,17510,694,6771,5991,5302,3934,2931,Traffic,13-17,Teen Daughters,USD
2023-09-05,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,336.27,20558,510,10476,7263,4787,3088,2844,Video Views,25-34,Moms & Daughters,USD
2024-06-16,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,1078.25,47391,1719,14406,12086,9789,8676,5897,Traffic,35-44,Moms & Daughters,USD
2024-05-07,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,582.59,35088,648,14078,9314,8048,5840,4460,Traffic,25-34,Suburban Moms,USD
2023-02-26,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,143.12,5805,59,2066,1348,808,658,510,Video Views,25-34,Suburban Moms,USD
2023-03-08,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,281.39,14990,464,5223,4312,3820,2719,1631,Conversions,35-44,Suburban Moms,USD
2024-02-13,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,755.07,42780,756,17734,13132,10179,7675,4938,Video Views,35-44,Teen Daughters,USD
2023-10-02,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,234.73,9685,376,5464,3731,2349,1726,1368,Traffic,35-44,Suburban Moms,USD
2023-04-20,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,85.27,4617,133,2651,2048,1261,1020,946,Video Views,13-17,Suburban Moms,USD
2023-04-22,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,73.21,3049,100,1175,876,782,473,369,Traffic,18-24,Teen Daughters,USD
2023-11-02,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,152.94,7533,140,2996,2008,1643,1184,904,Conversions,13-17,Suburban Moms,USD
2023-07-31,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,247.78,11467,381,5924,3618,2968,2376,1737,Conversions,25-34,Suburban Moms,USD
2024-02-22,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,291.56,19730,488,7476,5494,4457,3346,2471,Traffic,13-17,Teen Daughters,USD
2023-03-31,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,43.85,1770,25,718,446,268,169,156,Video Views,18-24,Teen Daughters,USD
2024-03-04,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,181.76,11732,276,5697,3591,2162,1933,1257,Traffic,35-44,Suburban Moms,USD
2023-08-04,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,638.43,28604,1019,13396,8284,7039,5033,3317,Video Views,35-44,Moms & Daughters,USD
2024-01-22,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,186.74,11677,265,6345,4431,3282,2456,1873,Traffic,18-24,Moms & Daughters,USD
2024-02-26,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,496.49,22936,847,9781,5949,4145,2979,1964,Conversions,13-17,Moms & Daughters,USD
2023-11-15,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,345.31,15086,152,6335,5331,4143,2669,1898,Traffic,13-17,Teen Daughters,USD
2024-03-04,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,337.73,22405,317,12885,10116,6813,4958,3151,Video Views,35-44,Teen Daughters,USD
2023-08-04,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,697.05,33088,481,14516,11959,9158,7165,6671,Conversions,18-24,Moms & Daughters,USD
2024-01-16,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,34.9,1696,54,675,419,364,264,226,Conversions,35-44,Suburban Moms,USD
2024-03-24,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,162.85,7204,226,3229,2734,1866,1309,1004,Video Views,18-24,Teen Daughters,USD
2023-02-16,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,348.84,15742,536,9222,7939,5148,4249,2853,Conversions,35-44,Teen Daughters,USD
2023-12-07,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,375.43,18561,203,6744,4567,2865,2174,1789,Video Views,13-17,Teen Daughters,USD
2024-03-12,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,384.55,20778,336,9070,7636,5290,4445,2672,Conversions,13-17,Teen Daughters,USD
2023-08-08,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,287.09,18668,589,8129,6669,4014,3123,2448,Conversions,35-44,Moms & Daughters,USD
2023-09-02,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,293.22,15516,223,9203,5650,3463,3094,2096,Video Views,18-24,Moms & Daughters,USD
2023-06-10,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,184.81,7826,211,4264,3355,2568,2232,1683,Video Views,35-44,Moms & Daughters,USD
2024-05-20,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,424.37,26700,448,9151,8233,5935,4883,3473,Traffic,18-24,Moms & Daughters,USD
2023-03-30,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,213.94,9510,353,3082,2657,1998,1563,1072,Conversions,13-17,Moms & Daughters,USD
2024-05-25,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,672.43,38680,1430,20945,15560,12739,8261,5962,Traffic,18-24,Moms & Daughters,USD
2023-12-27,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,313.58,13791,458,8227,6787,5192,3984,2619,Video Views,35-44,Suburban Moms,USD
2024-03-25,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,520.93,33364,1146,18627,11666,7015,5548,3430,Video Views,13-17,Suburban Moms,USD
2023-11-24,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,917.56,45931,1724,17979,16071,14386,8817,5689,Conversions,25-34,Suburban Moms,USD
2023-10-24,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,219.24,13573,533,5132,4086,3278,2400,1728,Video Views,25-34,Teen Daughters,USD
2024-04-02,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,362.34,17467,662,8022,5543,3635,2626,2428,Conversions,35-44,Suburban Moms,USD
2023-03-07,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,151.55,8015,154,3048,1943,1484,1012,724,Traffic,18-24,Teen Daughters,USD
2024-03-11,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,127.89,8416,141,4941,3627,2323,2001,1850,Conversions,13-17,Suburban Moms,USD
2024-05-12,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,181.32,10194,247,3756,3029,2287,1963,1241,Video Views,35-44,Suburban Moms,USD
2024-04-16,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,311.86,20007,686,9961,8793,7535,5012,3612,Traffic,13-17,Teen Daughters,USD
2024-03-29,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,124.43,6862,273,4110,3050,1977,1488,1246,Conversions,13-17,Teen Daughters,USD
2023-09-27,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,465.79,25506,476,11020,7437,5534,3587,2507,Conversions,35-44,Suburban Moms,USD
2023-08-21,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,584.08,35343,575,19669,12931,9658,6126,5065,Traffic,18-24,Teen Daughters,USD
2023-06-14,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,141.47,8334,117,4014,3427,2521,1975,1552,Traffic,18-24,Suburban Moms,USD
2023-12-16,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,240.63,13080,341,4155,3126,2274,1958,1533,Video Views,35-44,Moms & Daughters,USD
2023-09-16,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,73.28,4360,47,2044,1263,1079,942,767,Video Views,25-34,Teen Daughters,USD
2023-03-21,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,226.79,11766,466,6518,5383,3448,2180,1797,Traffic,13-17,Moms & Daughters,USD
2023-10-06,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,206.98,14451,525,4555,3180,2012,1620,1170,Traffic,35-44,Suburban Moms,USD
2023-04-12,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,469.76,20648,792,7636,5482,3852,2488,1514,Conversions,25-34,Suburban Moms,USD
2024-03-30,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,199.22,10814,416,5918,4885,3056,2667,2508,Video Views,18-24,Teen Daughters,USD
2024-01-01,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,264.83,13618,378,5479,4649,3551,2133,1520,Video Views,25-34,Moms & Daughters,USD
2023-04-30,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,114.24,5409,107,2193,1657,1254,1003,755,Conversions,13-17,Teen Daughters,USD
2023-03-09,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,224.09,11975,411,5645,3412,2646,2338,1855,Traffic,25-34,Teen Daughters,USD
2023-01-09,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,312.81,21683,827,8484,6045,4365,2855,2093,Traffic,25-34,Moms & Daughters,USD
2023-04-01,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,208.43,14123,316,6926,4959,4063,3343,2167,Video Views,35-44,Teen Daughters,USD
2024-02-27,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,156.8,7219,98,3595,2203,1479,1022,942,Video Views,13-17,Teen Daughters,USD
2023-10-26,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,95.56,6654,206,3121,2169,1472,1094,861,Video Views,35-44,Moms & Daughters,USD
2023-03-01,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,240.12,10234,322,4439,3180,2510,1545,1304,Traffic,25-34,Suburban Moms,USD
2023-07-06,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,162.21,7376,119,3913,2418,1694,1301,833,Conversions,35-44,Teen Daughters,USD
2024-04-04,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,152.88,9720,145,4705,3148,2620,1960,1420,Conversions,25-34,Teen Daughters,USD
2023-12-30,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,274.41,19196,383,9604,6344,3993,3559,2389,Traffic,25-34,Moms & Daughters,USD
2023-10-21,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,282.62,12235,332,6452,4275,3756,2875,2360,Video Views,18-24,Moms & Daughters,USD
2024-06-12,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,360.56,22180,452,7448,4771,3312,2359,2165,Conversions,25-34,Teen Daughters,USD
